ECO_ID,flow_name,metric,value,ECO_NAME,BIOME_NUM,BIOME_NAME,REALM
732,Orange_irr_2030y_SOC,cf_median,,Kazakh steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
733,Orange_irr_2030y_SOC,cf_median,,Kazakh upland steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
624,Orange_irr_2030y_SOC,cf_median,,Kermadec Islands subtropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
755,Orange_irr_2030y_SOC,cf_median,,Khangai Mountains alpine meadow,10.0,Montane Grasslands & Shrublands,Palearctic
700,Orange_irr_2030y_SOC,cf_median,,Khangai Mountains conifer forests,5.0,Temperate Conifer Forests,Palearctic
295,Orange_irr_2030y_SOC,cf_median,15.737779,Khathiar-Gir dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan
186,Orange_irr_2030y_SOC,cf_median,16.891333,Kimberly tropical savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia
357,Orange_irr_2030y_SOC,cf_median,44.632885,Klamath-Siskiyou forests,5.0,Temperate Conifer Forests,Nearctic
15,Orange_irr_2030y_SOC,cf_median,42.223057,Knysna-Amatole montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
774,Orange_irr_2030y_SOC,cf_median,,Kola Peninsula tundra,11.0,Tundra,Palearctic
829,Orange_irr_2030y_SOC,cf_median,,Kopet Dag semi-desert,13.0,Deserts & Xeric Shrublands,Palearctic
756,Orange_irr_2030y_SOC,cf_median,,Kopet Dag woodlands and forest steppe,10.0,Montane Grasslands & Shrublands,Palearctic
757,Orange_irr_2030y_SOC,cf_median,10.423316,Kuh Rud and Eastern Iran montane woodlands,10.0,Montane Grasslands & Shrublands,Palearctic
16,Orange_irr_2030y_SOC,cf_median,40.889942,Kwazulu Natal-Cape coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
603,Orange_irr_2030y_SOC,cf_median,,La Costa xeric shrublands,13.0,Deserts & Xeric Shrublands,Neotropic
72,Orange_irr_2030y_SOC,cf_median,,Lake Chad flooded savanna,9.0,Flooded Grasslands & Savannas,Afrotropic
536,Orange_irr_2030y_SOC,cf_median,,Lara-Falcón dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
475,Orange_irr_2030y_SOC,cf_median,,Leeward Islands moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
163,Orange_irr_2030y_SOC,cf_median,48.635662,Lesser Sundas deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Australasia
48,Orange_irr_2030y_SOC,cf_median,24.575989,Limpopo lowveld,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
572,Orange_irr_2030y_SOC,cf_median,27.268757,Llanos,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
142,Orange_irr_2030y_SOC,cf_median,,Lord Howe Island subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
143,Orange_irr_2030y_SOC,cf_median,,Louisiade Archipelago rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
577,Orange_irr_2030y_SOC,cf_median,18.924566,Low Monte,8.0,"Temperate Grasslands, Savannas & Shrublands",Neotropic
238,Orange_irr_2030y_SOC,cf_median,23.003323,Lower Gangetic Plains moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
239,Orange_irr_2030y_SOC,cf_median,32.52254,Luang Prabang montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
240,Orange_irr_2030y_SOC,cf_median,41.512886,Luzon montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
241,Orange_irr_2030y_SOC,cf_median,39.227547,Luzon rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
303,Orange_irr_2030y_SOC,cf_median,45.661106,Luzon tropical pine forests,3.0,Tropical & Subtropical Coniferous Forests,Indomalayan
32,Orange_irr_2030y_SOC,cf_median,24.38053,Madagascar dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Afrotropic
83,Orange_irr_2030y_SOC,cf_median,43.910538,Madagascar ericoid thickets,10.0,Montane Grasslands & Shrublands,Afrotropic
17,Orange_irr_2030y_SOC,cf_median,43.8517,Madagascar humid forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
114,Orange_irr_2030y_SOC,cf_median,40.274452,Madagascar mangroves,14.0,Mangroves,Afrotropic
99,Orange_irr_2030y_SOC,cf_median,21.338127,Madagascar spiny thickets,13.0,Deserts & Xeric Shrublands,Afrotropic
18,Orange_irr_2030y_SOC,cf_median,31.155075,Madagascar subhumid forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
100,Orange_irr_2030y_SOC,cf_median,22.1819,Madagascar succulent woodlands,13.0,Deserts & Xeric Shrublands,Afrotropic
476,Orange_irr_2030y_SOC,cf_median,25.663435,Madeira-Tapajós moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
668,Orange_irr_2030y_SOC,cf_median,,Madeira evergreen forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
478,Orange_irr_2030y_SOC,cf_median,31.88687,Magdalena-Urabá moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
538,Orange_irr_2030y_SOC,cf_median,45.236584,Magdalena Valley dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
477,Orange_irr_2030y_SOC,cf_median,54.81523,Magdalena Valley montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
561,Orange_irr_2030y_SOC,cf_median,,Magellanic subpolar forests,4.0,Temperate Broadleaf & Mixed Forests,Neotropic
73,Orange_irr_2030y_SOC,cf_median,14.871609,Makgadikgadi halophytics,9.0,Flooded Grasslands & Savannas,Afrotropic
242,Orange_irr_2030y_SOC,cf_median,33.697613,Malabar Coast moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
243,Orange_irr_2030y_SOC,cf_median,60.523846,Maldives-Lakshadweep-Chagos Archipelago tropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
604,Orange_irr_2030y_SOC,cf_median,,Malpelo Island xeric scrub,13.0,Deserts & Xeric Shrublands,Neotropic
669,Orange_irr_2030y_SOC,cf_median,,Manchurian mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
49,Orange_irr_2030y_SOC,cf_median,,Mandara Plateau woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
19,Orange_irr_2030y_SOC,cf_median,24.346111,Maputaland coastal forests and woodlands,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
539,Orange_irr_2030y_SOC,cf_median,,Maracaibo dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
480,Orange_irr_2030y_SOC,cf_median,28.737597,Marajó várzea,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
540,Orange_irr_2030y_SOC,cf_median,19.068302,Maranhão Babaçu forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
479,Orange_irr_2030y_SOC,cf_median,48.66486,Marañón dry forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
637,Orange_irr_2030y_SOC,cf_median,,Marianas tropical dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Oceania
625,Orange_irr_2030y_SOC,cf_median,76.15061,Marquesas tropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
50,Orange_irr_2030y_SOC,cf_median,13.837917,Masai xeric grasslands and shrublands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
20,Orange_irr_2030y_SOC,cf_median,,Mascarene forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
481,Orange_irr_2030y_SOC,cf_median,26.8208,Mato Grosso tropical dry forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
796,Orange_irr_2030y_SOC,cf_median,19.083727,Mediterranean Acacia-Argania dry woodlands and succulent thickets,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
701,Orange_irr_2030y_SOC,cf_median,35.979507,Mediterranean conifer and mixed forests,5.0,Temperate Conifer Forests,Palearctic
797,Orange_irr_2030y_SOC,cf_median,14.5107155,Mediterranean dry woodlands and steppe,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
758,Orange_irr_2030y_SOC,cf_median,20.666082,Mediterranean High Atlas juniper steppe,10.0,Montane Grasslands & Shrublands,Palearctic
798,Orange_irr_2030y_SOC,cf_median,25.868876,Mediterranean woodlands and forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
244,Orange_irr_2030y_SOC,cf_median,34.312702,Meghalaya subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
245,Orange_irr_2030y_SOC,cf_median,71.828384,Mentawai Islands rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
432,Orange_irr_2030y_SOC,cf_median,24.042727,Meseta Central matorral,13.0,Deserts & Xeric Shrublands,Nearctic
613,Orange_irr_2030y_SOC,cf_median,38.860703,Mesoamerican Gulf-Caribbean mangroves,14.0,Mangroves,Neotropic
830,Orange_irr_2030y_SOC,cf_median,12.530219,Mesopotamian shrub desert,13.0,Deserts & Xeric Shrublands,Palearctic
376,Orange_irr_2030y_SOC,cf_median,,Mid-Canada Boreal Plains forests,6.0,Boreal Forests/Taiga,Nearctic
414,Orange_irr_2030y_SOC,cf_median,,Canadian Middle Arctic Tundra,11.0,Tundra,Nearctic
393,Orange_irr_2030y_SOC,cf_median,39.310917,Mid-Atlantic US coastal savannas,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
377,Orange_irr_2030y_SOC,cf_median,,Midwest Canadian Shield forests,6.0,Boreal Forests/Taiga,Nearctic
247,Orange_irr_2030y_SOC,cf_median,37.822285,Mindanao-Eastern Visayas rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
246,Orange_irr_2030y_SOC,cf_median,42.835197,Mindanao montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
248,Orange_irr_2030y_SOC,cf_median,69.365036,Mindoro rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
573,Orange_irr_2030y_SOC,cf_median,38.337326,Miskito pine forests,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
337,Orange_irr_2030y_SOC,cf_median,30.666838,Mississippi lowland forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
187,Orange_irr_2030y_SOC,cf_median,14.520715,Mitchell Grass Downs,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia
249,Orange_irr_2030y_SOC,cf_median,37.614697,Mizoram-Manipur-Kachin rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
433,Orange_irr_2030y_SOC,cf_median,11.215041,Mojave desert,13.0,Deserts & Xeric Shrublands,Nearctic
734,Orange_irr_2030y_SOC,cf_median,,Mongolian-Manchurian grassland,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
394,Orange_irr_2030y_SOC,cf_median,,Montana Valley and Foothill grasslands,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
482,Orange_irr_2030y_SOC,cf_median,27.418673,Monte Alegre várzea,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
605,Orange_irr_2030y_SOC,cf_median,39.471172,Motagua Valley thornscrub,13.0,Deserts & Xeric Shrublands,Neotropic
21,Orange_irr_2030y_SOC,cf_median,,Mount Cameroon and Bioko montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
84,Orange_irr_2030y_SOC,cf_median,34.50845,Mulanje Montane forest-grassland,10.0,Montane Grasslands & Shrublands,Afrotropic
203,Orange_irr_2030y_SOC,cf_median,24.153437,Murray-Darling woodlands and mallee,12.0,"Mediterranean Forests, Woodlands & Scrub",Australasia
378,Orange_irr_2030y_SOC,cf_median,,Muskwa-Slave Lake taiga,6.0,Boreal Forests/Taiga,Nearctic
321,Orange_irr_2030y_SOC,cf_median,29.15213,Myanmar Coast mangroves,14.0,Mangroves,Indomalayan
250,Orange_irr_2030y_SOC,cf_median,,Myanmar coastal rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
101,Orange_irr_2030y_SOC,cf_median,21.859674,Nama Karoo shrublands,13.0,Deserts & Xeric Shrublands,Afrotropic
102,Orange_irr_2030y_SOC,cf_median,20.0884,Namaqualand-Richtersveld steppe,13.0,Deserts & Xeric Shrublands,Afrotropic
103,Orange_irr_2030y_SOC,cf_median,9.647361,Namib Desert,13.0,Deserts & Xeric Shrublands,Afrotropic
104,Orange_irr_2030y_SOC,cf_median,9.67698,Namibian savanna woodlands,13.0,Deserts & Xeric Shrublands,Afrotropic
251,Orange_irr_2030y_SOC,cf_median,85.62708,Nansei Islands subtropical evergreen forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
483,Orange_irr_2030y_SOC,cf_median,34.09675,Napo moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
204,Orange_irr_2030y_SOC,cf_median,44.054497,Naracoorte woodlands,12.0,"Mediterranean Forests, Woodlands & Scrub",Australasia
296,Orange_irr_2030y_SOC,cf_median,18.152164,Narmada Valley dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan
395,Orange_irr_2030y_SOC,cf_median,,Nebraska Sand Hills mixed grasslands,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
484,Orange_irr_2030y_SOC,cf_median,27.381155,Negro-Branco moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
170,Orange_irr_2030y_SOC,cf_median,,Nelson Coast temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
743,Orange_irr_2030y_SOC,cf_median,,Nenjiang River grassland,9.0,Flooded Grasslands & Savannas,Palearctic
144,Orange_irr_2030y_SOC,cf_median,,New Britain-New Ireland lowland rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
145,Orange_irr_2030y_SOC,cf_median,,New Britain-New Ireland montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
164,Orange_irr_2030y_SOC,cf_median,53.049587,New Caledonia dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Australasia
146,Orange_irr_2030y_SOC,cf_median,66.20089,New Caledonia rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
338,Orange_irr_2030y_SOC,cf_median,,New England-Acadian forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
217,Orange_irr_2030y_SOC,cf_median,38.595806,New Guinea mangroves,14.0,Mangroves,Australasia
252,Orange_irr_2030y_SOC,cf_median,66.94939,Nicobar Islands rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
22,Orange_irr_2030y_SOC,cf_median,,Niger Delta swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
23,Orange_irr_2030y_SOC,cf_median,15.62342,Nigerian lowland forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
670,Orange_irr_2030y_SOC,cf_median,61.31284,Nihonkai evergreen forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
671,Orange_irr_2030y_SOC,cf_median,58.88177,Nihonkai montane deciduous forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
744,Orange_irr_2030y_SOC,cf_median,24.762253,Nile Delta flooded savanna,9.0,Flooded Grasslands & Savannas,Palearctic
147,Orange_irr_2030y_SOC,cf_median,,Norfolk Island subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
126,Orange_irr_2030y_SOC,cf_median,,Northeast Antarctic Peninsula tundra,11.0,Tundra,Antarctica
127,Orange_irr_2030y_SOC,cf_median,,Northwest Antarctic Peninsula tundra,11.0,Tundra,Antarctica
831,Orange_irr_2030y_SOC,cf_median,10.6222105,North Arabian desert,13.0,Deserts & Xeric Shrublands,Palearctic
832,Orange_irr_2030y_SOC,cf_median,,North Arabian highland shrublands,13.0,Deserts & Xeric Shrublands,Palearctic
171,Orange_irr_2030y_SOC,cf_median,79.04045,New Zealand North Island temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
833,Orange_irr_2030y_SOC,cf_median,12.352378,North Saharan Xeric Steppe and Woodland,13.0,Deserts & Xeric Shrublands,Palearctic
106,Orange_irr_2030y_SOC,cf_median,16.427261,Somali montane xeric woodlands,13.0,Deserts & Xeric Shrublands,Afrotropic
759,Orange_irr_2030y_SOC,cf_median,,North Tibetan Plateau-Kunlun Mountains alpine desert,10.0,Montane Grasslands & Shrublands,Palearctic
125,Orange_irr_2030y_SOC,cf_median,,North Victoria Land tundra,11.0,Tundra,Antarctica
253,Orange_irr_2030y_SOC,cf_median,30.02708,North Western Ghats moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
254,Orange_irr_2030y_SOC,cf_median,34.985313,North Western Ghats montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
673,Orange_irr_2030y_SOC,cf_median,,Northeast China Plain deciduous forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
304,Orange_irr_2030y_SOC,cf_median,40.771416,Northeast India-Myanmar pine forests,3.0,Tropical & Subtropical Coniferous Forests,Indomalayan
775,Orange_irr_2030y_SOC,cf_median,,Northeast Siberian coastal tundra,11.0,Tundra,Palearctic
714,Orange_irr_2030y_SOC,cf_median,,Northeast Siberian taiga,6.0,Boreal Forests/Taiga,Palearctic
485,Orange_irr_2030y_SOC,cf_median,23.816011,Northeast Brazil restingas,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
24,Orange_irr_2030y_SOC,cf_median,29.289896,Northeast Congolian lowland forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
702,Orange_irr_2030y_SOC,cf_median,61.594986,Northeast Himalayan subalpine conifer forests,5.0,Temperate Conifer Forests,Palearctic
799,Orange_irr_2030y_SOC,cf_median,38.010536,Northeast Spain and Southern France Mediterranean forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
339,Orange_irr_2030y_SOC,cf_median,,Northeast US Coastal forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
51,Orange_irr_2030y_SOC,cf_median,18.831268,Northern Acacia-Commiphora bushlands and thickets,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
703,Orange_irr_2030y_SOC,cf_median,,Northern Anatolian conifer and deciduous forests,5.0,Temperate Conifer Forests,Palearctic
593,Orange_irr_2030y_SOC,cf_median,62.43505,Northern Andean páramo,10.0,Montane Grasslands & Shrublands,Neotropic
255,Orange_irr_2030y_SOC,cf_median,35.266514,Northern Annamites rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
359,Orange_irr_2030y_SOC,cf_median,65.89626,Northern California coastal forests,5.0,Temperate Conifer Forests,Nearctic
379,Orange_irr_2030y_SOC,cf_median,,Northern Canadian Shield taiga,6.0,Boreal Forests/Taiga,Nearctic
52,Orange_irr_2030y_SOC,cf_median,26.05004,Northern Congolian Forest-Savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
297,Orange_irr_2030y_SOC,cf_median,23.790009,North Deccan dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan
256,Orange_irr_2030y_SOC,cf_median,39.618702,Northern Indochina subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
257,Orange_irr_2030y_SOC,cf_median,25.890066,Northern Khorat Plateau moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
614,Orange_irr_2030y_SOC,cf_median,26.698147,Northern Mesoamerican Pacific mangroves,14.0,Mangroves,Neotropic
148,Orange_irr_2030y_SOC,cf_median,35.706463,Northern New Guinea lowland rain and freshwater swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
149,Orange_irr_2030y_SOC,cf_median,37.619667,Northern New Guinea montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
396,Orange_irr_2030y_SOC,cf_median,,Northern Shortgrass prairie,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
25,Orange_irr_2030y_SOC,cf_median,20.02748,Northern Swahili coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
397,Orange_irr_2030y_SOC,cf_median,,Northern Tallgrass prairie,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
258,Orange_irr_2030y_SOC,cf_median,29.70903,Northern Thailand-Laos moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
259,Orange_irr_2030y_SOC,cf_median,56.691086,Northern Triangle subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
307,Orange_irr_2030y_SOC,cf_median,44.685135,Northern Triangle temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Indomalayan
260,Orange_irr_2030y_SOC,cf_median,34.860767,Northern Vietnam lowland rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
173,Orange_irr_2030y_SOC,cf_median,74.63229,Northland temperate kauri forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
800,Orange_irr_2030y_SOC,cf_median,33.23137,Northwest Iberian montane forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
776,Orange_irr_2030y_SOC,cf_median,,Northwest Russian-Novaya Zemlya tundra,11.0,Tundra,Palearctic
486,Orange_irr_2030y_SOC,cf_median,52.199455,Northwest Andean montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
26,Orange_irr_2030y_SOC,cf_median,26.61078,Northwest Congolian lowland forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
641,Orange_irr_2030y_SOC,cf_median,,Northwest Hawai'i scrub,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Oceania
760,Orange_irr_2030y_SOC,cf_median,50.865925,Northwestern Himalayan alpine shrub and meadows,10.0,Montane Grasslands & Shrublands,Palearctic
314,Orange_irr_2030y_SOC,cf_median,13.871224,Aravalli west thorn scrub forests,13.0,Deserts & Xeric Shrublands,Indomalayan
777,Orange_irr_2030y_SOC,cf_median,,Novosibirsk Islands Arctic desert,11.0,Tundra,Palearctic
704,Orange_irr_2030y_SOC,cf_median,52.970287,Nujiang Langcang Gorge alpine conifer and mixed forests,5.0,Temperate Conifer Forests,Palearctic
212,Orange_irr_2030y_SOC,cf_median,24.068888,Nullarbor Plains xeric shrublands,13.0,Deserts & Xeric Shrublands,Australasia
85,Orange_irr_2030y_SOC,cf_median,30.595663,Nyanga-Chimanimani Montane forest-grassland,10.0,Montane Grasslands & Shrublands,Afrotropic
487,Orange_irr_2030y_SOC,cf_median,52.3561,Oaxacan montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
626,Orange_irr_2030y_SOC,cf_median,,Ogasawara subtropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
419,Orange_irr_2030y_SOC,cf_median,,Ogilvie-MacKenzie alpine tundra,11.0,Tundra,Nearctic
362,Orange_irr_2030y_SOC,cf_median,,Okanogan dry forests,5.0,Temperate Conifer Forests,Nearctic
715,Orange_irr_2030y_SOC,cf_median,,Okhotsk-Manchurian taiga,6.0,Boreal Forests/Taiga,Palearctic
761,Orange_irr_2030y_SOC,cf_median,,Ordos Plateau steppe,10.0,Montane Grasslands & Shrublands,Palearctic
488,Orange_irr_2030y_SOC,cf_median,80.51948,Orinoco Delta swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
583,Orange_irr_2030y_SOC,cf_median,,Orinoco wetlands,9.0,Flooded Grasslands & Savannas,Neotropic
261,Orange_irr_2030y_SOC,cf_median,26.244028,Orissa semi-evergreen forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
340,Orange_irr_2030y_SOC,cf_median,33.659504,Ozark Highlands mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
341,Orange_irr_2030y_SOC,cf_median,33.16451,Ozark Mountain forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
420,Orange_irr_2030y_SOC,cf_median,,Pacific Coastal Mountain icefields and tundra,11.0,Tundra,Nearctic
627,Orange_irr_2030y_SOC,cf_median,,Palau tropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
262,Orange_irr_2030y_SOC,cf_median,64.38282,Palawan rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
398,Orange_irr_2030y_SOC,cf_median,,Palouse prairie,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
762,Orange_irr_2030y_SOC,cf_median,,Pamir alpine desert and tundra,10.0,Montane Grasslands & Shrublands,Palearctic
541,Orange_irr_2030y_SOC,cf_median,29.886047,Panamanian dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
674,Orange_irr_2030y_SOC,cf_median,,Pannonian mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
584,Orange_irr_2030y_SOC,cf_median,22.358168,Pantanal,9.0,Flooded Grasslands & Savannas,Neotropic
489,Orange_irr_2030y_SOC,cf_median,33.62271,Pantanos de Centla,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
490,Orange_irr_2030y_SOC,cf_median,40.50965,Pantepui forests & shrublands,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
606,Orange_irr_2030y_SOC,cf_median,,Paraguaná xeric scrub,13.0,Deserts & Xeric Shrublands,Neotropic
585,Orange_irr_2030y_SOC,cf_median,41.805714,Paraná flooded savanna,9.0,Flooded Grasslands & Savannas,Neotropic
834,Orange_irr_2030y_SOC,cf_median,26.724173,Paropamisus xeric woodlands,13.0,Deserts & Xeric Shrublands,Palearctic
578,Orange_irr_2030y_SOC,cf_median,30.430637,Patagonian steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Neotropic
542,Orange_irr_2030y_SOC,cf_median,55.510784,Patía valley dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
263,Orange_irr_2030y_SOC,cf_median,40.651707,Peninsular Malaysian montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
264,Orange_irr_2030y_SOC,cf_median,56.791306,Peninsular Malaysian peat swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
265,Orange_irr_2030y_SOC,cf_median,32.512287,Peninsular Malaysian rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
491,Orange_irr_2030y_SOC,cf_median,29.02557,Pernambuco coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
492,Orange_irr_2030y_SOC,cf_median,25.817984,Pernambuco interior forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
493,Orange_irr_2030y_SOC,cf_median,54.53256,Peruvian Yungas,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
494,Orange_irr_2030y_SOC,cf_median,37.52249,Petén-Veracruz moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
213,Orange_irr_2030y_SOC,cf_median,13.862561,Pilbara shrublands,13.0,Deserts & Xeric Shrublands,Australasia
801,Orange_irr_2030y_SOC,cf_median,39.23426,Pindus Mountains mixed forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
