ADM0_NAME;flow_name;cf;cf_median;cf_std
Indonesia;Onion_irr_2030y_SOC;;;
Iran  (Islamic Republic of);Onion_irr_2030y_SOC;10.781072616577148;10.291526794433594;0.5851192474365234
Iraq;Onion_irr_2030y_SOC;12.926375389099121;10.959388732910156;5.646934986114502
Ireland;Onion_irr_2030y_SOC;;;
Isle of Man;Onion_irr_2030y_SOC;;;
Israel;Onion_irr_2030y_SOC;17.771366119384766;14.331738471984863;8.626752853393555
Italy;Onion_irr_2030y_SOC;;;
Jamaica;Onion_irr_2030y_SOC;73.3109359741211;73.8144302368164;6.047058582305908
Jammu and Kashmir;Onion_irr_2030y_SOC;;;
Japan;Onion_irr_2030y_SOC;62.809810638427734;62.89653396606445;12.991874694824219
Jarvis Island;Onion_irr_2030y_SOC;;;
Jersey;Onion_irr_2030y_SOC;;;
Johnston Atoll;Onion_irr_2030y_SOC;;;
Jordan;Onion_irr_2030y_SOC;11.760794639587402;10.937174797058105;3.526867628097534
Juan de Nova Island;Onion_irr_2030y_SOC;;;
Kazakhstan;Onion_irr_2030y_SOC;31.4244327545166;32.9030876159668;10.449174880981445
Kenya;Onion_irr_2030y_SOC;19.147001266479492;18.353044509887695;0.9234977960586548
Kingman Reef;Onion_irr_2030y_SOC;;;
Kiribati;Onion_irr_2030y_SOC;;;
Kuril islands;Onion_irr_2030y_SOC;;;
Kuwait;Onion_irr_2030y_SOC;9.601673126220703;7.780607223510742;4.181659698486328
Kyrgyzstan;Onion_irr_2030y_SOC;;;
Lao People's Democratic Republic;Onion_irr_2030y_SOC;;;
Latvia;Onion_irr_2030y_SOC;;;
Lebanon;Onion_irr_2030y_SOC;;;
Lesotho;Onion_irr_2030y_SOC;;;
Liberia;Onion_irr_2030y_SOC;21.660106658935547;19.226394653320312;2.5653586387634277
Libya;Onion_irr_2030y_SOC;10.662940979003906;9.955729484558105;3.0205650329589844
Liechtenstein;Onion_irr_2030y_SOC;;;
Lithuania;Onion_irr_2030y_SOC;;;
Luxembourg;Onion_irr_2030y_SOC;;;
Ma'tan al-Sarra;Onion_irr_2030y_SOC;;;
Macau;Onion_irr_2030y_SOC;;;
Madagascar;Onion_irr_2030y_SOC;29.723133087158203;26.075468063354492;10.93183708190918
Madeira Islands;Onion_irr_2030y_SOC;;;
Malawi;Onion_irr_2030y_SOC;;;
Malaysia;Onion_irr_2030y_SOC;32.46928024291992;31.324464797973633;1.313193440437317
Maldives;Onion_irr_2030y_SOC;;;
Mali;Onion_irr_2030y_SOC;9.67147159576416;8.813677787780762;2.5383222103118896
Malta;Onion_irr_2030y_SOC;;;
Marshall Islands;Onion_irr_2030y_SOC;;;
Martinique;Onion_irr_2030y_SOC;;;
Mauritania;Onion_irr_2030y_SOC;8.03989028930664;7.683096408843994;0.679826021194458
Mauritius;Onion_irr_2030y_SOC;;;
Mayotte;Onion_irr_2030y_SOC;;;
Mexico;Onion_irr_2030y_SOC;24.693986892700195;24.681089401245117;10.306721687316895
Micronesia (Federated States of);Onion_irr_2030y_SOC;;;
Midway Island;Onion_irr_2030y_SOC;;;
Moldova, Republic of;Onion_irr_2030y_SOC;;;
Monaco;Onion_irr_2030y_SOC;;;
Mongolia;Onion_irr_2030y_SOC;16.627967834472656;15.61118221282959;3.264578342437744
Montenegro;Onion_irr_2030y_SOC;59.28581619262695;64.20138549804688;11.50607681274414
Montserrat;Onion_irr_2030y_SOC;;;
Morocco;Onion_irr_2030y_SOC;16.228557586669922;14.284571647644043;8.378947257995605
Mozambique;Onion_irr_2030y_SOC;;;
Myanmar;Onion_irr_2030y_SOC;52.96607208251953;56.818626403808594;8.254189491271973
Namibia;Onion_irr_2030y_SOC;;;
Nauru;Onion_irr_2030y_SOC;;;
Navassa Island;Onion_irr_2030y_SOC;;;
Nepal;Onion_irr_2030y_SOC;51.19417190551758;50.58325958251953;0.7258722186088562
Netherlands;Onion_irr_2030y_SOC;;;
Netherlands Antilles;Onion_irr_2030y_SOC;;;
New Caledonia;Onion_irr_2030y_SOC;;;
New Zealand;Onion_irr_2030y_SOC;74.15061950683594;74.31945037841797;8.129613876342773
Nicaragua;Onion_irr_2030y_SOC;31.883159637451172;33.624019622802734;2.048464298248291
Niger;Onion_irr_2030y_SOC;8.169851303100586;7.9535369873046875;0.6994057893753052
Nigeria;Onion_irr_2030y_SOC;13.860465049743652;12.500916481018066;4.50048828125
Niue;Onion_irr_2030y_SOC;;;
Norfolk Island;Onion_irr_2030y_SOC;;;
Northern Mariana Islands;Onion_irr_2030y_SOC;;;
Norway;Onion_irr_2030y_SOC;66.81021118164062;65.71046447753906;8.690086364746094
Oman;Onion_irr_2030y_SOC;8.281763076782227;8.281763076782227;0.0
Pakistan;Onion_irr_2030y_SOC;;;
Palau;Onion_irr_2030y_SOC;;;
Palmyra Atoll;Onion_irr_2030y_SOC;;;
Panama;Onion_irr_2030y_SOC;76.36076354980469;83.56576538085938;14.208455085754395
Papua New Guinea;Onion_irr_2030y_SOC;;;
Paracel Islands;Onion_irr_2030y_SOC;;;
Paraguay;Onion_irr_2030y_SOC;22.25065803527832;21.749515533447266;3.242642402648926
Peru;Onion_irr_2030y_SOC;43.7950553894043;54.57671356201172;14.351244926452637
Philippines;Onion_irr_2030y_SOC;;;
Pitcairn;Onion_irr_2030y_SOC;;;
Poland;Onion_irr_2030y_SOC;;;
Portugal;Onion_irr_2030y_SOC;33.74296188354492;31.819963455200195;8.366128921508789
Puerto Rico;Onion_irr_2030y_SOC;73.02764129638672;72.7655029296875;6.550243377685547
Qatar;Onion_irr_2030y_SOC;6.111288070678711;5.7589616775512695;1.724565029144287
Republic of Korea;Onion_irr_2030y_SOC;41.74264907836914;38.16947937011719;9.573783874511719
Romania;Onion_irr_2030y_SOC;;;
Russian Federation;Onion_irr_2030y_SOC;57.113861083984375;57.554359436035156;4.452698707580566
Rwanda;Onion_irr_2030y_SOC;;;
Réunion;Onion_irr_2030y_SOC;;;
Saint Helena;Onion_irr_2030y_SOC;;;
Saint Kitts and Nevis;Onion_irr_2030y_SOC;;;
Saint Lucia;Onion_irr_2030y_SOC;;;
Saint Pierre et Miquelon;Onion_irr_2030y_SOC;;;
Saint Vincent and the Grenadines;Onion_irr_2030y_SOC;;;
Samoa;Onion_irr_2030y_SOC;;;
San Marino;Onion_irr_2030y_SOC;;;
Sao Tome and Principe;Onion_irr_2030y_SOC;;;
Saudi Arabia;Onion_irr_2030y_SOC;6.855993270874023;7.01884651184082;1.2184451818466187
Scarborough Reef;Onion_irr_2030y_SOC;;;
Senegal;Onion_irr_2030y_SOC;10.911789894104004;10.919535636901855;0.012909525074064732
Senkaku Islands;Onion_irr_2030y_SOC;;;
Serbia;Onion_irr_2030y_SOC;;;
Seychelles;Onion_irr_2030y_SOC;;;
Sierra Leone;Onion_irr_2030y_SOC;;;
Singapore;Onion_irr_2030y_SOC;;;
Slovakia;Onion_irr_2030y_SOC;;;
Slovenia;Onion_irr_2030y_SOC;;;
Solomon Islands;Onion_irr_2030y_SOC;;;
Somalia;Onion_irr_2030y_SOC;15.96840763092041;16.266319274902344;0.8809422850608826
South Africa;Onion_irr_2030y_SOC;;;
South Georgia and the South Sandwich Islands;Onion_irr_2030y_SOC;;;
South Sudan;Onion_irr_2030y_SOC;20.14042091369629;19.38488006591797;1.6347640752792358
Spain;Onion_irr_2030y_SOC;33.07441329956055;27.47697639465332;14.523859024047852
Spratly Islands;Onion_irr_2030y_SOC;;;
Sri Lanka;Onion_irr_2030y_SOC;;;
Sudan;Onion_irr_2030y_SOC;15.266777992248535;15.266777992248535;0.0
Suriname;Onion_irr_2030y_SOC;;;
Svalbard and Jan Mayen Islands;Onion_irr_2030y_SOC;;;
Swaziland;Onion_irr_2030y_SOC;;;
Sweden;Onion_irr_2030y_SOC;;;
Switzerland;Onion_irr_2030y_SOC;64.2649154663086;64.2861328125;9.051529884338379
Syrian Arab Republic;Onion_irr_2030y_SOC;13.481992721557617;12.178266525268555;6.182359218597412
Taiwan;Onion_irr_2030y_SOC;;;
Tajikistan;Onion_irr_2030y_SOC;;;
Thailand;Onion_irr_2030y_SOC;25.593717575073242;23.845991134643555;6.390457630157471
The former Yugoslav Republic of Macedonia;Onion_irr_2030y_SOC;34.23102569580078;33.935523986816406;5.960750102996826
Timor-Leste;Onion_irr_2030y_SOC;;;
Togo;Onion_irr_2030y_SOC;;;
Tokelau;Onion_irr_2030y_SOC;;;
Tonga;Onion_irr_2030y_SOC;;;
Trinidad and Tobago;Onion_irr_2030y_SOC;;;
Tromelin Island;Onion_irr_2030y_SOC;;;
Tunisia;Onion_irr_2030y_SOC;14.742796897888184;10.678733825683594;8.166617393493652
Turkey;Onion_irr_2030y_SOC;20.837392807006836;21.034183502197266;1.9370795488357544
Turkmenistan;Onion_irr_2030y_SOC;23.447505950927734;23.447505950927734;0.0
Turks and Caicos islands;Onion_irr_2030y_SOC;;;
Tuvalu;Onion_irr_2030y_SOC;;;
U.K. of Great Britain and Northern Ireland;Onion_irr_2030y_SOC;;;
Uganda;Onion_irr_2030y_SOC;;;
Ukraine;Onion_irr_2030y_SOC;44.506874084472656;43.46405792236328;6.431273937225342
United Arab Emirates;Onion_irr_2030y_SOC;8.615577697753906;6.546776294708252;4.948123931884766
United Republic of Tanzania;Onion_irr_2030y_SOC;;;
United States Virgin Islands;Onion_irr_2030y_SOC;;;
United States of America;Onion_irr_2030y_SOC;;;
Uruguay;Onion_irr_2030y_SOC;;;
Uzbekistan;Onion_irr_2030y_SOC;;;
Vanuatu;Onion_irr_2030y_SOC;74.61318969726562;73.77977752685547;5.678154945373535
Venezuela;Onion_irr_2030y_SOC;;;
Viet Nam;Onion_irr_2030y_SOC;;;
Wake Island;Onion_irr_2030y_SOC;;;
Wallis and Futuna;Onion_irr_2030y_SOC;;;
West Bank;Onion_irr_2030y_SOC;;;
Western Sahara;Onion_irr_2030y_SOC;6.623758316040039;6.623758316040039;0.0
Yemen;Onion_irr_2030y_SOC;;;
Zambia;Onion_irr_2030y_SOC;;;
Zimbabwe;Onion_irr_2030y_SOC;;;
Abyei;Orange_irr_2030y_SOC;;;
Afghanistan;Orange_irr_2030y_SOC;15.497417449951172;14.526668548583984;6.1170973777771
Aksai Chin;Orange_irr_2030y_SOC;;;
Albania;Orange_irr_2030y_SOC;47.839725494384766;47.05950927734375;4.341087341308594
Algeria;Orange_irr_2030y_SOC;15.128764152526855;12.998712539672852;6.28994083404541
American Samoa;Orange_irr_2030y_SOC;;;
Andorra;Orange_irr_2030y_SOC;;;
Angola;Orange_irr_2030y_SOC;21.661609649658203;21.51131248474121;2.0062294006347656
Anguilla;Orange_irr_2030y_SOC;;;
Antarctica;Orange_irr_2030y_SOC;;;
Antigua and Barbuda;Orange_irr_2030y_SOC;;;
Argentina;Orange_irr_2030y_SOC;30.512248992919922;28.806385040283203;10.54190444946289
Armenia;Orange_irr_2030y_SOC;;;
Aruba;Orange_irr_2030y_SOC;;;
Arunachal Pradesh;Orange_irr_2030y_SOC;51.11406707763672;50.06076431274414;3.4688711166381836
Ashmore and Cartier Islands;Orange_irr_2030y_SOC;;;
Australia;Orange_irr_2030y_SOC;23.58411407470703;20.265073776245117;12.195462226867676
Austria;Orange_irr_2030y_SOC;;;
Azerbaijan;Orange_irr_2030y_SOC;43.303855895996094;42.84697341918945;12.00356674194336
Azores Islands;Orange_irr_2030y_SOC;;;
Bahamas;Orange_irr_2030y_SOC;83.37703704833984;85.62708282470703;4.169058799743652
Bahrain;Orange_irr_2030y_SOC;;;
Baker Island;Orange_irr_2030y_SOC;;;
Bangladesh;Orange_irr_2030y_SOC;25.45502281188965;24.49140739440918;3.5619890689849854
Barbados;Orange_irr_2030y_SOC;;;
Bassas da India;Orange_irr_2030y_SOC;;;
Belarus;Orange_irr_2030y_SOC;;;
Belgium;Orange_irr_2030y_SOC;;;
Belize;Orange_irr_2030y_SOC;37.185203552246094;35.5958366394043;6.104959011077881
Benin;Orange_irr_2030y_SOC;14.665526390075684;14.371552467346191;2.0242528915405273
Bermuda;Orange_irr_2030y_SOC;;;
Bhutan;Orange_irr_2030y_SOC;47.68252182006836;47.22330856323242;4.894754409790039
Bird Island;Orange_irr_2030y_SOC;;;
Bolivia;Orange_irr_2030y_SOC;26.32807159423828;25.894622802734375;2.020632743835449
Bosnia and Herzegovina;Orange_irr_2030y_SOC;60.000343322753906;57.32316207885742;8.782109260559082
Botswana;Orange_irr_2030y_SOC;13.17961597442627;12.879782676696777;1.943403959274292
Bouvet Island;Orange_irr_2030y_SOC;;;
Brazil;Orange_irr_2030y_SOC;27.390010833740234;25.764862060546875;8.179200172424316
British Indian Ocean Territory;Orange_irr_2030y_SOC;;;
British Virgin Islands;Orange_irr_2030y_SOC;;;
Brunei Darussalam;Orange_irr_2030y_SOC;35.53020477294922;34.69879150390625;2.525106906890869
Bulgaria;Orange_irr_2030y_SOC;32.22742462158203;31.918190002441406;0.32362642884254456
Burkina Faso;Orange_irr_2030y_SOC;13.78201675415039;14.000575065612793;3.078542470932007
Burundi;Orange_irr_2030y_SOC;;;
Cambodia;Orange_irr_2030y_SOC;27.74165916442871;27.034687042236328;3.8698806762695312
Cameroon;Orange_irr_2030y_SOC;25.224010467529297;24.00275230407715;1.648302435874939
Canada;Orange_irr_2030y_SOC;;;
Cape Verde;Orange_irr_2030y_SOC;;;
Cayman Islands;Orange_irr_2030y_SOC;;;
Central African Republic;Orange_irr_2030y_SOC;22.127614974975586;23.041696548461914;4.370054244995117
Chad;Orange_irr_2030y_SOC;11.246866226196289;9.585631370544434;2.7309722900390625
Chile;Orange_irr_2030y_SOC;40.03020095825195;32.3585319519043;20.336132049560547
China;Orange_irr_2030y_SOC;38.1552619934082;36.75608825683594;7.017893314361572
China/India;Orange_irr_2030y_SOC;;;
Christmas Island;Orange_irr_2030y_SOC;;;
Clipperton Island;Orange_irr_2030y_SOC;;;
Cocos (Keeling) Islands;Orange_irr_2030y_SOC;;;
Colombia;Orange_irr_2030y_SOC;39.878822326660156;32.42212677001953;16.190570831298828
Comoros;Orange_irr_2030y_SOC;;;
Congo;Orange_irr_2030y_SOC;27.863380432128906;27.24073028564453;4.258792877197266
Cook Islands;Orange_irr_2030y_SOC;;;
Costa Rica;Orange_irr_2030y_SOC;50.628700256347656;43.295745849609375;17.964237213134766
Croatia;Orange_irr_2030y_SOC;55.58069610595703;52.89146423339844;11.506360054016113
Cuba;Orange_irr_2030y_SOC;44.945106506347656;36.878841400146484;15.885977745056152
Cyprus;Orange_irr_2030y_SOC;50.400455474853516;49.21910095214844;7.558775901794434
Czech Republic;Orange_irr_2030y_SOC;;;
Côte d'Ivoire;Orange_irr_2030y_SOC;20.308229446411133;19.964733123779297;2.589761734008789
Dem People's Rep of Korea;Orange_irr_2030y_SOC;;;
Democratic Republic of the Congo;Orange_irr_2030y_SOC;27.92500877380371;26.26414680480957;6.99045467376709
Denmark;Orange_irr_2030y_SOC;;;
Djibouti;Orange_irr_2030y_SOC;19.618024826049805;14.199609756469727;9.680591583251953
Dominica;Orange_irr_2030y_SOC;80.24407958984375;79.81727600097656;2.563847541809082
Dominican Republic;Orange_irr_2030y_SOC;47.192359924316406;42.24149703979492;15.483935356140137
Ecuador;Orange_irr_2030y_SOC;43.09052658081055;38.30971908569336;12.20559024810791
Egypt;Orange_irr_2030y_SOC;16.759775161743164;14.101709365844727;9.52139663696289
El Salvador;Orange_irr_2030y_SOC;39.08409881591797;39.96657180786133;4.201497554779053
Equatorial Guinea;Orange_irr_2030y_SOC;;;
Eritrea;Orange_irr_2030y_SOC;14.514775276184082;15.296975135803223;2.8166890144348145
Estonia;Orange_irr_2030y_SOC;;;
Ethiopia;Orange_irr_2030y_SOC;32.68312072753906;32.017784118652344;11.31011962890625
Europa Island;Orange_irr_2030y_SOC;;;
Falkland Islands (Malvinas);Orange_irr_2030y_SOC;;;
Faroe Islands;Orange_irr_2030y_SOC;;;
Fiji;Orange_irr_2030y_SOC;69.4514389038086;70.05419158935547;5.749576568603516
Finland;Orange_irr_2030y_SOC;;;
France;Orange_irr_2030y_SOC;42.75791931152344;39.84104537963867;10.743460655212402
French Guiana;Orange_irr_2030y_SOC;29.33830451965332;29.426647186279297;4.178855895996094
French Polynesia;Orange_irr_2030y_SOC;75.31596374511719;76.1506118774414;4.577876091003418
French Southern and Antarctic Territories;Orange_irr_2030y_SOC;;;
Gabon;Orange_irr_2030y_SOC;29.32764434814453;27.718904495239258;4.045748710632324
Gambia;Orange_irr_2030y_SOC;;;
Gaza Strip;Orange_irr_2030y_SOC;;;
Georgia;Orange_irr_2030y_SOC;59.982276916503906;59.69695281982422;6.286795139312744
Germany;Orange_irr_2030y_SOC;;;
Ghana;Orange_irr_2030y_SOC;19.927738189697266;18.446430206298828;5.107513427734375
Gibraltar;Orange_irr_2030y_SOC;;;
Glorioso Island;Orange_irr_2030y_SOC;;;
Greece;Orange_irr_2030y_SOC;41.11798858642578;35.252559661865234;14.00092887878418
Greenland;Orange_irr_2030y_SOC;;;
Grenada;Orange_irr_2030y_SOC;76.94627380371094;77.13887786865234;0.26334720849990845
Guadeloupe;Orange_irr_2030y_SOC;;;
Guam;Orange_irr_2030y_SOC;;;
Guatemala;Orange_irr_2030y_SOC;42.271759033203125;41.20204544067383;7.478865623474121
Guernsey;Orange_irr_2030y_SOC;;;
Guinea;Orange_irr_2030y_SOC;26.509784698486328;26.59233283996582;6.695150852203369
Guinea-Bissau;Orange_irr_2030y_SOC;20.368820190429688;19.3482608795166;5.03575325012207
Guyana;Orange_irr_2030y_SOC;34.84769058227539;31.8559513092041;12.29206371307373
Haiti;Orange_irr_2030y_SOC;45.421104431152344;37.41789627075195;17.437828063964844
Hala'ib triangle;Orange_irr_2030y_SOC;11.904784202575684;11.314192771911621;1.4762588739395142
Heard Island and McDonald Islands;Orange_irr_2030y_SOC;;;
Holy See;Orange_irr_2030y_SOC;;;
Honduras;Orange_irr_2030y_SOC;44.53414535522461;43.58383560180664;7.421657562255859
Hong Kong;Orange_irr_2030y_SOC;;;
Howland Island;Orange_irr_2030y_SOC;;;
Hungary;Orange_irr_2030y_SOC;;;
Iceland;Orange_irr_2030y_SOC;;;
Ilemi triangle;Orange_irr_2030y_SOC;;;
India;Orange_irr_2030y_SOC;22.437746047973633;20.776607513427734;8.231130599975586
Indonesia;Orange_irr_2030y_SOC;43.821189880371094;36.42306900024414;16.678346633911133
Iran  (Islamic Republic of);Orange_irr_2030y_SOC;13.61589527130127;10.819889068603516;6.383892059326172
Iraq;Orange_irr_2030y_SOC;13.052207946777344;11.347947120666504;4.851076602935791
Ireland;Orange_irr_2030y_SOC;;;
Isle of Man;Orange_irr_2030y_SOC;;;
Israel;Orange_irr_2030y_SOC;22.66075897216797;18.74298858642578;11.035594940185547
Italy;Orange_irr_2030y_SOC;45.21916961669922;39.24858856201172;15.105798721313477
Jamaica;Orange_irr_2030y_SOC;81.87301635742188;82.90950012207031;3.980037212371826
Jammu and Kashmir;Orange_irr_2030y_SOC;;;
Japan;Orange_irr_2030y_SOC;60.07544708251953;52.943519592285156;14.924083709716797
Jarvis Island;Orange_irr_2030y_SOC;;;
Jersey;Orange_irr_2030y_SOC;;;
Johnston Atoll;Orange_irr_2030y_SOC;;;
Jordan;Orange_irr_2030y_SOC;15.516093254089355;14.704012870788574;3.609652042388916
Juan de Nova Island;Orange_irr_2030y_SOC;;;
Kazakhstan;Orange_irr_2030y_SOC;;;
Kenya;Orange_irr_2030y_SOC;23.103464126586914;18.849002838134766;11.003518104553223
Kingman Reef;Orange_irr_2030y_SOC;;;
Kiribati;Orange_irr_2030y_SOC;;;
Kuril islands;Orange_irr_2030y_SOC;;;
Kuwait;Orange_irr_2030y_SOC;18.00800132751465;12.01777458190918;12.817495346069336
Kyrgyzstan;Orange_irr_2030y_SOC;;;
Lao People's Democratic Republic;Orange_irr_2030y_SOC;33.90245056152344;34.536808013916016;4.144988059997559
Latvia;Orange_irr_2030y_SOC;;;
Lebanon;Orange_irr_2030y_SOC;38.09841537475586;32.72774124145508;14.617056846618652
Lesotho;Orange_irr_2030y_SOC;39.455162048339844;41.248207092285156;5.434221267700195
Liberia;Orange_irr_2030y_SOC;28.178043365478516;26.34904670715332;7.418183326721191
Libya;Orange_irr_2030y_SOC;12.791739463806152;11.771504402160645;4.273465156555176
Liechtenstein;Orange_irr_2030y_SOC;;;
Lithuania;Orange_irr_2030y_SOC;;;
Luxembourg;Orange_irr_2030y_SOC;;;
Ma'tan al-Sarra;Orange_irr_2030y_SOC;;;
Macau;Orange_irr_2030y_SOC;;;
Madagascar;Orange_irr_2030y_SOC;32.20954513549805;28.195642471313477;11.796646118164062
Madeira Islands;Orange_irr_2030y_SOC;;;
Malawi;Orange_irr_2030y_SOC;23.752849578857422;21.859941482543945;5.7538018226623535
Malaysia;Orange_irr_2030y_SOC;38.48594665527344;34.907562255859375;10.994865417480469
Maldives;Orange_irr_2030y_SOC;;;
Mali;Orange_irr_2030y_SOC;12.659396171569824;11.82012939453125;2.7720160484313965
Malta;Orange_irr_2030y_SOC;51.2182502746582;49.47655487060547;2.092027187347412
Marshall Islands;Orange_irr_2030y_SOC;;;
Martinique;Orange_irr_2030y_SOC;;;
Mauritania;Orange_irr_2030y_SOC;10.845091819763184;10.830116271972656;0.6442795991897583
Mauritius;Orange_irr_2030y_SOC;;;
Mayotte;Orange_irr_2030y_SOC;;;
Mexico;Orange_irr_2030y_SOC;27.965091705322266;27.719648361206055;10.971189498901367
Micronesia (Federated States of);Orange_irr_2030y_SOC;;;
Midway Island;Orange_irr_2030y_SOC;;;
Moldova, Republic of;Orange_irr_2030y_SOC;;;
Monaco;Orange_irr_2030y_SOC;;;
Mongolia;Orange_irr_2030y_SOC;;;
Montenegro;Orange_irr_2030y_SOC;55.38370132446289;56.37132263183594;4.781684398651123
Montserrat;Orange_irr_2030y_SOC;;;
Morocco;Orange_irr_2030y_SOC;19.20210838317871;16.77910804748535;8.975839614868164
Mozambique;Orange_irr_2030y_SOC;21.211820602416992;19.97111701965332;5.560564994812012
Myanmar;Orange_irr_2030y_SOC;45.82839584350586;44.68513488769531;7.6628007888793945
Namibia;Orange_irr_2030y_SOC;11.693435668945312;11.539679527282715;2.8809430599212646
Nauru;Orange_irr_2030y_SOC;;;
Navassa Island;Orange_irr_2030y_SOC;;;
Nepal;Orange_irr_2030y_SOC;34.065460205078125;32.82941818237305;7.382913589477539
Netherlands;Orange_irr_2030y_SOC;;;
Netherlands Antilles;Orange_irr_2030y_SOC;;;
New Caledonia;Orange_irr_2030y_SOC;60.39273452758789;64.72405242919922;14.782567024230957
New Zealand;Orange_irr_2030y_SOC;76.2741928100586;76.41049194335938;8.407188415527344
Nicaragua;Orange_irr_2030y_SOC;39.138633728027344;33.99947738647461;11.692132949829102
Niger;Orange_irr_2030y_SOC;11.382262229919434;11.531027793884277;1.1389440298080444
Nigeria;Orange_irr_2030y_SOC;;;
Niue;Orange_irr_2030y_SOC;;;
Norfolk Island;Orange_irr_2030y_SOC;;;
Northern Mariana Islands;Orange_irr_2030y_SOC;;;
Norway;Orange_irr_2030y_SOC;;;
Oman;Orange_irr_2030y_SOC;16.950572967529297;16.950572967529297;0.0
Pakistan;Orange_irr_2030y_SOC;13.426751136779785;12.206357955932617;5.0438055992126465
Palau;Orange_irr_2030y_SOC;;;
Palmyra Atoll;Orange_irr_2030y_SOC;;;
Panama;Orange_irr_2030y_SOC;40.61967086791992;33.713584899902344;14.520922660827637
Papua New Guinea;Orange_irr_2030y_SOC;;;
Paracel Islands;Orange_irr_2030y_SOC;;;
Paraguay;Orange_irr_2030y_SOC;25.235321044921875;24.624252319335938;3.5697128772735596
Peru;Orange_irr_2030y_SOC;37.51012420654297;33.8513298034668;11.979876518249512
Philippines;Orange_irr_2030y_SOC;48.086448669433594;42.0078125;16.555471420288086
Pitcairn;Orange_irr_2030y_SOC;;;
Poland;Orange_irr_2030y_SOC;;;
Portugal;Orange_irr_2030y_SOC;35.20145797729492;33.091854095458984;8.471914291381836
Puerto Rico;Orange_irr_2030y_SOC;82.23822021484375;83.04447937011719;3.421316623687744
Qatar;Orange_irr_2030y_SOC;;;
Republic of Korea;Orange_irr_2030y_SOC;;;
Romania;Orange_irr_2030y_SOC;;;
Russian Federation;Orange_irr_2030y_SOC;72.88785552978516;84.6404037475586;15.287690162658691
Rwanda;Orange_irr_2030y_SOC;44.095088958740234;41.68852996826172;7.3374552726745605
Réunion;Orange_irr_2030y_SOC;;;
Saint Helena;Orange_irr_2030y_SOC;;;
Saint Kitts and Nevis;Orange_irr_2030y_SOC;;;
Saint Lucia;Orange_irr_2030y_SOC;80.71973419189453;83.11360931396484;5.725897312164307
Saint Pierre et Miquelon;Orange_irr_2030y_SOC;;;
Saint Vincent and the Grenadines;Orange_irr_2030y_SOC;85.62708282470703;85.62708282470703;0.0
Samoa;Orange_irr_2030y_SOC;;;
San Marino;Orange_irr_2030y_SOC;;;
Sao Tome and Principe;Orange_irr_2030y_SOC;;;
Saudi Arabia;Orange_irr_2030y_SOC;10.216470718383789;10.723241806030273;0.6318206787109375
Scarborough Reef;Orange_irr_2030y_SOC;;;
Senegal;Orange_irr_2030y_SOC;12.785735130310059;11.390569686889648;3.9232819080352783
Senkaku Islands;Orange_irr_2030y_SOC;;;
Serbia;Orange_irr_2030y_SOC;;;
Seychelles;Orange_irr_2030y_SOC;;;
Sierra Leone;Orange_irr_2030y_SOC;29.743431091308594;29.743431091308594;0.0
Singapore;Orange_irr_2030y_SOC;;;
Slovakia;Orange_irr_2030y_SOC;;;
Slovenia;Orange_irr_2030y_SOC;60.70634841918945;60.70634841918945;0.0
Solomon Islands;Orange_irr_2030y_SOC;;;
Somalia;Orange_irr_2030y_SOC;18.023834228515625;17.572595596313477;6.006664752960205
South Africa;Orange_irr_2030y_SOC;26.479915618896484;24.25651741027832;8.707527160644531
South Georgia and the South Sandwich Islands;Orange_irr_2030y_SOC;;;
South Sudan;Orange_irr_2030y_SOC;22.085721969604492;20.744016647338867;2.5509707927703857
Spain;Orange_irr_2030y_SOC;30.97254753112793;27.962982177734375;11.193343162536621
Spratly Islands;Orange_irr_2030y_SOC;;;
Sri Lanka;Orange_irr_2030y_SOC;37.54006576538086;32.13687515258789;11.807332038879395
Sudan;Orange_irr_2030y_SOC;11.914942741394043;11.298895835876465;2.785098075866699
Suriname;Orange_irr_2030y_SOC;26.911054611206055;26.932838439941406;3.1172895431518555
Svalbard and Jan Mayen Islands;Orange_irr_2030y_SOC;;;
Swaziland;Orange_irr_2030y_SOC;;;
Sweden;Orange_irr_2030y_SOC;;;
Switzerland;Orange_irr_2030y_SOC;;;
Syrian Arab Republic;Orange_irr_2030y_SOC;17.77665138244629;16.43014144897461;5.506670951843262
Taiwan;Orange_irr_2030y_SOC;;;
Tajikistan;Orange_irr_2030y_SOC;27.687759399414062;28.079097747802734;4.783803462982178
Thailand;Orange_irr_2030y_SOC;28.711523056030273;26.622039794921875;8.071434020996094
The former Yugoslav Republic of Macedonia;Orange_irr_2030y_SOC;28.97000503540039;28.97000503540039;0.0
Timor-Leste;Orange_irr_2030y_SOC;70.71479797363281;71.55318450927734;11.74154281616211
Togo;Orange_irr_2030y_SOC;18.044782638549805;16.925508499145508;3.36226749420166
Tokelau;Orange_irr_2030y_SOC;;;
Tonga;Orange_irr_2030y_SOC;65.71422576904297;67.71224212646484;2.3717448711395264
Trinidad and Tobago;Orange_irr_2030y_SOC;69.5191650390625;68.97335052490234;7.1653923988342285
Tromelin Island;Orange_irr_2030y_SOC;;;
Tunisia;Orange_irr_2030y_SOC;22.870498657226562;18.600936889648438;11.875840187072754
Turkey;Orange_irr_2030y_SOC;25.29762840270996;24.87400245666504;3.6553544998168945
