ECO_ID,flow_name,metric,value,ECO_NAME,BIOME_NUM,BIOME_NAME,REALM
368,Rapeseed_rf_roff_2030y_SOC,cf_median,49.509235,Wasatch and Uinta montane forests,5.0,Temperate Conifer Forests,Nearctic
383,Rapeseed_rf_roff_2030y_SOC,cf_median,51.400597,Watson Highlands taiga,6.0,Boreal Forests/Taiga,Nearctic
845,Rapeseed_rf_roff_2030y_SOC,cf_median,,West Sahara desert,13.0,Deserts & Xeric Shrublands,Palearctic
846,Rapeseed_rf_roff_2030y_SOC,cf_median,,West Saharan montane xeric woodlands,13.0,Deserts & Xeric Shrublands,Palearctic
720,Rapeseed_rf_roff_2030y_SOC,cf_median,57.130184,West Siberian taiga,6.0,Boreal Forests/Taiga,Palearctic
62,Rapeseed_rf_roff_2030y_SOC,cf_median,10.997046,West Sudanian savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
216,Rapeseed_rf_roff_2030y_SOC,cf_median,,Western Australian Mulga shrublands,13.0,Deserts & Xeric Shrublands,Australasia
29,Rapeseed_rf_roff_2030y_SOC,cf_median,,Western Congolian swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
516,Rapeseed_rf_roff_2030y_SOC,cf_median,31.467333,Western Ecuador moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
686,Rapeseed_rf_roff_2030y_SOC,cf_median,45.52584,Western European broadleaf forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
344,Rapeseed_rf_roff_2030y_SOC,cf_median,42.036644,Western Great Lakes forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
30,Rapeseed_rf_roff_2030y_SOC,cf_median,28.290224,Western Guinean lowland forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
384,Rapeseed_rf_roff_2030y_SOC,cf_median,22.843967,Western Gulf coastal grasslands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Nearctic
769,Rapeseed_rf_roff_2030y_SOC,cf_median,51.649902,Western Himalayan alpine shrub and meadows,10.0,Montane Grasslands & Shrublands,Palearctic
308,Rapeseed_rf_roff_2030y_SOC,cf_median,44.45417,Western Himalayan broadleaf forests,4.0,Temperate Broadleaf & Mixed Forests,Indomalayan
310,Rapeseed_rf_roff_2030y_SOC,cf_median,42.991547,Western Himalayan subalpine conifer forests,5.0,Temperate Conifer Forests,Indomalayan
288,Rapeseed_rf_roff_2030y_SOC,cf_median,44.490894,Western Java montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
289,Rapeseed_rf_roff_2030y_SOC,cf_median,40.91362,Western Java rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
634,Rapeseed_rf_roff_2030y_SOC,cf_median,,Western Polynesian tropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
402,Rapeseed_rf_roff_2030y_SOC,cf_median,23.448668,Western shortgrass prairie,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
687,Rapeseed_rf_roff_2030y_SOC,cf_median,63.615532,Western Siberian hemiboreal forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
180,Rapeseed_rf_roff_2030y_SOC,cf_median,94.48745,Westland temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
403,Rapeseed_rf_roff_2030y_SOC,cf_median,56.858288,Willamette Valley oak savanna,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
517,Rapeseed_rf_roff_2030y_SOC,cf_median,75.0047,Windward Islands moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
783,Rapeseed_rf_roff_2030y_SOC,cf_median,,Wrangel Island Arctic desert,11.0,Tundra,Palearctic
438,Rapeseed_rf_roff_2030y_SOC,cf_median,33.228935,Wyoming Basin shrub steppe,13.0,Deserts & Xeric Shrublands,Nearctic
518,Rapeseed_rf_roff_2030y_SOC,cf_median,28.411118,Xingu-Tocantins-Araguaia moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
784,Rapeseed_rf_roff_2030y_SOC,cf_median,,Yamal-Gydan tundra,11.0,Tundra,Palearctic
638,Rapeseed_rf_roff_2030y_SOC,cf_median,,Yap tropical dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Oceania
162,Rapeseed_rf_roff_2030y_SOC,cf_median,83.53289,Yapen rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
770,Rapeseed_rf_roff_2030y_SOC,cf_median,32.647785,Yarlung Zanbo arid steppe,10.0,Montane Grasslands & Shrublands,Palearctic
748,Rapeseed_rf_roff_2030y_SOC,cf_median,26.239372,Yellow Sea saline meadow,9.0,Flooded Grasslands & Savannas,Palearctic
551,Rapeseed_rf_roff_2030y_SOC,cf_median,45.77172,Yucatán dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
519,Rapeseed_rf_roff_2030y_SOC,cf_median,41.38913,Yucatán moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
643,Rapeseed_rf_roff_2030y_SOC,cf_median,37.662743,Yunnan Plateau subtropical evergreen forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Palearctic
688,Rapeseed_rf_roff_2030y_SOC,cf_median,29.631645,Zagros Mountains forest steppe,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
66,Rapeseed_rf_roff_2030y_SOC,cf_median,18.275305,Zambezian-Limpopo mixed woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
64,Rapeseed_rf_roff_2030y_SOC,cf_median,11.813636,Zambezian Baikiaea woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
75,Rapeseed_rf_roff_2030y_SOC,cf_median,23.455927,Zambezian coastal flooded savanna,9.0,Flooded Grasslands & Savannas,Afrotropic
42,Rapeseed_rf_roff_2030y_SOC,cf_median,17.533512,Dry miombo woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
33,Rapeseed_rf_roff_2030y_SOC,cf_median,18.74221,Zambezian evergreen dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Afrotropic
76,Rapeseed_rf_roff_2030y_SOC,cf_median,18.635557,Zambezian flooded grasslands,9.0,Flooded Grasslands & Savannas,Afrotropic
65,Rapeseed_rf_roff_2030y_SOC,cf_median,16.605307,Zambezian mopane woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
524,Rapeseed_rf_roff_2030y_SOC,cf_median,20.711538,Brazilian Atlantic dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
380,Rapeseed_rf_roff_2030y_SOC,cf_median,63.26578,Northern Cordillera forests,6.0,Boreal Forests/Taiga,Nearctic
60,Rapeseed_rf_roff_2030y_SOC,cf_median,,St. Helena scrub and woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
61,Rapeseed_rf_roff_2030y_SOC,cf_median,32.8292,Victoria Basin forest-savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
63,Rapeseed_rf_roff_2030y_SOC,cf_median,24.98368,Western Congolian forest-savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
78,Rapeseed_rf_roff_2030y_SOC,cf_median,52.225872,East African montane moorlands,10.0,Montane Grasslands & Shrublands,Afrotropic
365,Rapeseed_rf_roff_2030y_SOC,cf_median,87.26586,Queen Charlotte Islands conifer forests,5.0,Temperate Conifer Forests,Nearctic
360,Rapeseed_rf_roff_2030y_SOC,cf_median,73.04737,Northern Pacific Alaskan coastal forests,5.0,Temperate Conifer Forests,Nearctic
381,Rapeseed_rf_roff_2030y_SOC,cf_median,49.779427,Northwest Territories taiga,6.0,Boreal Forests/Taiga,Nearctic
107,Rapeseed_rf_roff_2030y_SOC,cf_median,15.321178,Southwest Arabian coastal xeric shrublands,13.0,Deserts & Xeric Shrublands,Afrotropic
811,Rapeseed_rf_roff_2030y_SOC,cf_median,,Arabian-Persian Gulf coastal plain desert,13.0,Deserts & Xeric Shrublands,Palearctic
840,Rapeseed_rf_roff_2030y_SOC,cf_median,,South Arabian plains and plateau desert,13.0,Deserts & Xeric Shrublands,Palearctic
809,Rapeseed_rf_roff_2030y_SOC,cf_median,23.724066,Arabian desert,13.0,Deserts & Xeric Shrublands,Palearctic
552,Rapeseed_rf_roff_2030y_SOC,cf_median,69.59454,Bahamian pineyards,3.0,Tropical & Subtropical Coniferous Forests,Neotropic
96,Rapeseed_rf_roff_2030y_SOC,cf_median,,Ile Europa and Bassas da India xeric scrub,13.0,Deserts & Xeric Shrublands,Afrotropic
773,Rapeseed_rf_roff_2030y_SOC,cf_median,72.4276,Kamchatka tundra,11.0,Tundra,Palearctic
508,Rapeseed_rf_roff_2030y_SOC,cf_median,,Tocantins/Pindare moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
417,Rapeseed_rf_roff_2030y_SOC,cf_median,,Kalaallit Nunaat Arctic steppe,11.0,Tundra,Nearctic
358,Rapeseed_rf_roff_2030y_SOC,cf_median,57.24136,North Cascades conifer forests,5.0,Temperate Conifer Forests,Nearctic
361,Rapeseed_rf_roff_2030y_SOC,cf_median,41.942204,Northern Rockies conifer forests,5.0,Temperate Conifer Forests,Nearctic
509,Rapeseed_rf_roff_2030y_SOC,cf_median,,Trindade-Martin Vaz Islands tropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
59,Rapeseed_rf_roff_2030y_SOC,cf_median,16.62634,Southwest Arabian montane woodlands and grasslands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
56,Rapeseed_rf_roff_2030y_SOC,cf_median,,"South Arabian fog woodlands, shrublands, and dune",7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
548,Rapeseed_rf_roff_2030y_SOC,cf_median,,Trinidad and Tobago dry forest,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
537,Rapeseed_rf_roff_2030y_SOC,cf_median,73.886116,Lesser Antillean dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
672,Rapeseed_rf_roff_2030y_SOC,cf_median,78.329735,North Atlantic moist mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
119,Rapeseed_rf_roff_2030y_SOC,cf_median,,Dronning Maud Land tundra,11.0,Tundra,Antarctica
124,Rapeseed_rf_roff_2030y_SOC,cf_median,,Marie Byrd Land tundra,11.0,Tundra,Antarctica
156,Rapeseed_rf_roff_2030y_SOC,cf_median,54.36946,Sulawesi lowland rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
8,Rapeseed_rf_roff_2030y_SOC,cf_median,39.83775,East African montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
9,Rapeseed_rf_roff_2030y_SOC,cf_median,34.58432,Eastern Arc forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
220,Rapeseed_rf_roff_2030y_SOC,cf_median,42.36196,Borneo montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
313,Rapeseed_rf_roff_2030y_SOC,cf_median,48.219578,Kinabalu montane alpine meadows,10.0,Montane Grasslands & Shrublands,Indomalayan
117,Rapeseed_rf_roff_2030y_SOC,cf_std,,Adelie Land tundra,11.0,Tundra,Antarctica
135,Rapeseed_rf_roff_2030y_SOC,cf_std,,Admiralty Islands lowland rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
785,Rapeseed_rf_roff_2030y_SOC,cf_std,8.592247,Aegean and Western Turkey sclerophyllous and mixed forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
807,Rapeseed_rf_roff_2030y_SOC,cf_std,7.191113,Afghan Mountains semi-desert,13.0,Deserts & Xeric Shrublands,Palearctic
404,Rapeseed_rf_roff_2030y_SOC,cf_std,,Ahklun and Kilbuck Upland Tundra,11.0,Tundra,Nearctic
722,Rapeseed_rf_roff_2030y_SOC,cf_std,,Al-Hajar foothill xeric woodlands and shrublands,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
723,Rapeseed_rf_roff_2030y_SOC,cf_std,,Al-Hajar montane woodlands and shrublands,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
721,Rapeseed_rf_roff_2030y_SOC,cf_std,5.527104,Alai-Western Tian Shan steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
808,Rapeseed_rf_roff_2030y_SOC,cf_std,5.275335,Alashan Plateau semi-desert,13.0,Deserts & Xeric Shrublands,Palearctic
405,Rapeseed_rf_roff_2030y_SOC,cf_std,10.32884,Alaska-St. Elias Range tundra,11.0,Tundra,Nearctic
369,Rapeseed_rf_roff_2030y_SOC,cf_std,,Alaska Peninsula montane taiga,6.0,Boreal Forests/Taiga,Nearctic
88,Rapeseed_rf_roff_2030y_SOC,cf_std,7.7325068,Albany thickets,12.0,"Mediterranean Forests, Woodlands & Scrub",Afrotropic
345,Rapeseed_rf_roff_2030y_SOC,cf_std,6.6110334,Alberta-British Columbia foothills forests,5.0,Temperate Conifer Forests,Nearctic
1,Rapeseed_rf_roff_2030y_SOC,cf_std,12.326321,Albertine Rift montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
91,Rapeseed_rf_roff_2030y_SOC,cf_std,,Aldabra Island xeric scrub,13.0,Deserts & Xeric Shrublands,Afrotropic
406,Rapeseed_rf_roff_2030y_SOC,cf_std,,Aleutian Islands tundra,11.0,Tundra,Nearctic
328,Rapeseed_rf_roff_2030y_SOC,cf_std,4.919746,Allegheny Highlands forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
689,Rapeseed_rf_roff_2030y_SOC,cf_std,9.54039,Alps conifer and mixed forests,5.0,Temperate Conifer Forests,Palearctic
749,Rapeseed_rf_roff_2030y_SOC,cf_std,8.267163,Altai alpine meadow and tundra,10.0,Montane Grasslands & Shrublands,Palearctic
690,Rapeseed_rf_roff_2030y_SOC,cf_std,12.70895,Altai montane forest and forest steppe,5.0,Temperate Conifer Forests,Palearctic
724,Rapeseed_rf_roff_2030y_SOC,cf_std,7.10362,Altai steppe and semi-desert,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
439,Rapeseed_rf_roff_2030y_SOC,cf_std,7.677092,Alto Paraná Atlantic forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
611,Rapeseed_rf_roff_2030y_SOC,cf_std,2.2195394,Amazon-Orinoco-Southern Caribbean mangroves,14.0,Mangroves,Neotropic
67,Rapeseed_rf_roff_2030y_SOC,cf_std,,Amsterdam-Saint Paul Islands temperate grasslands,8.0,"Temperate Grasslands, Savannas & Shrublands",Afrotropic
741,Rapeseed_rf_roff_2030y_SOC,cf_std,4.436449,Amur meadow steppe,9.0,Flooded Grasslands & Savannas,Palearctic
786,Rapeseed_rf_roff_2030y_SOC,cf_std,4.1957216,Anatolian conifer and deciduous mixed forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
218,Rapeseed_rf_roff_2030y_SOC,cf_std,,Andaman Islands rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
77,Rapeseed_rf_roff_2030y_SOC,cf_std,2.1451483,Angolan montane forest-grassland,10.0,Montane Grasslands & Shrublands,Afrotropic
34,Rapeseed_rf_roff_2030y_SOC,cf_std,3.3460145,Angolan mopane woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
35,Rapeseed_rf_roff_2030y_SOC,cf_std,5.567581,Angolan scarp savanna and woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
36,Rapeseed_rf_roff_2030y_SOC,cf_std,2.9648252,Angolan wet miombo woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
196,Rapeseed_rf_roff_2030y_SOC,cf_std,,Antipodes Subantarctic Islands tundra,11.0,Tundra,Australasia
331,Rapeseed_rf_roff_2030y_SOC,cf_std,7.8362517,Appalachian-Blue Ridge forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
329,Rapeseed_rf_roff_2030y_SOC,cf_std,5.484868,Appalachian mixed mesophytic forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
330,Rapeseed_rf_roff_2030y_SOC,cf_std,2.8945043,Appalachian Piedmont forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
644,Rapeseed_rf_roff_2030y_SOC,cf_std,9.352839,Appenine deciduous montane forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
520,Rapeseed_rf_roff_2030y_SOC,cf_std,6.9635468,Apure-Villavicencio dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
810,Rapeseed_rf_roff_2030y_SOC,cf_std,,Arabian sand desert,13.0,Deserts & Xeric Shrublands,Palearctic
440,Rapeseed_rf_roff_2030y_SOC,cf_std,8.034182,Araucaria moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
597,Rapeseed_rf_roff_2030y_SOC,cf_std,16.455019,Araya and Paria xeric scrub,13.0,Deserts & Xeric Shrublands,Neotropic
407,Rapeseed_rf_roff_2030y_SOC,cf_std,,Arctic coastal tundra,11.0,Tundra,Nearctic
778,Rapeseed_rf_roff_2030y_SOC,cf_std,,Russian Arctic desert,11.0,Tundra,Palearctic
408,Rapeseed_rf_roff_2030y_SOC,cf_std,,Arctic foothills tundra,11.0,Tundra,Nearctic
346,Rapeseed_rf_roff_2030y_SOC,cf_std,5.747128,Arizona Mountains forests,5.0,Temperate Conifer Forests,Nearctic
181,Rapeseed_rf_roff_2030y_SOC,cf_std,,Arnhem Land tropical savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia
37,Rapeseed_rf_roff_2030y_SOC,cf_std,,Ascension scrub and grasslands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
598,Rapeseed_rf_roff_2030y_SOC,cf_std,2.6659746,Atacama desert,13.0,Deserts & Xeric Shrublands,Neotropic
441,Rapeseed_rf_roff_2030y_SOC,cf_std,16.283796,Atlantic Coast restingas,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
839,Rapeseed_rf_roff_2030y_SOC,cf_std,,Saharan Atlantic coastal desert,13.0,Deserts & Xeric Shrublands,Palearctic
347,Rapeseed_rf_roff_2030y_SOC,cf_std,14.167348,Atlantic coastal pine barrens,5.0,Temperate Conifer Forests,Nearctic
5,Rapeseed_rf_roff_2030y_SOC,cf_std,7.2410636,Congolian coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
664,Rapeseed_rf_roff_2030y_SOC,cf_std,10.918179,European Atlantic mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
193,Rapeseed_rf_roff_2030y_SOC,cf_std,4.560615,Australian Alps montane grasslands,10.0,Montane Grasslands & Shrublands,Australasia
812,Rapeseed_rf_roff_2030y_SOC,cf_std,7.586424,Azerbaijan shrub desert and steppe,13.0,Deserts & Xeric Shrublands,Palearctic
645,Rapeseed_rf_roff_2030y_SOC,cf_std,10.040457,Azores temperate mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
813,Rapeseed_rf_roff_2030y_SOC,cf_std,6.4067235,Badghyz and Karabil semi-desert,13.0,Deserts & Xeric Shrublands,Palearctic
612,Rapeseed_rf_roff_2030y_SOC,cf_std,19.409174,Bahamian-Antillean mangroves,14.0,Mangroves,Neotropic
442,Rapeseed_rf_roff_2030y_SOC,cf_std,6.804215,Bahia coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
443,Rapeseed_rf_roff_2030y_SOC,cf_std,2.5752118,Bahia interior forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
426,Rapeseed_rf_roff_2030y_SOC,cf_std,2.8465781,Baja California desert,13.0,Deserts & Xeric Shrublands,Nearctic
521,Rapeseed_rf_roff_2030y_SOC,cf_std,2.259015,Bajío dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
646,Rapeseed_rf_roff_2030y_SOC,cf_std,7.2698164,Balkan mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
522,Rapeseed_rf_roff_2030y_SOC,cf_std,3.387772,Balsas dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
647,Rapeseed_rf_roff_2030y_SOC,cf_std,11.74319,Baltic mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
814,Rapeseed_rf_roff_2030y_SOC,cf_std,9.09419,Baluchistan xeric woodlands,13.0,Deserts & Xeric Shrublands,Palearctic
136,Rapeseed_rf_roff_2030y_SOC,cf_std,1.2080489,Banda Sea Islands moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
564,Rapeseed_rf_roff_2030y_SOC,cf_std,4.716345,Belizian pine savannas,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
565,Rapeseed_rf_roff_2030y_SOC,cf_std,1.7964528,Beni savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
779,Rapeseed_rf_roff_2030y_SOC,cf_std,,Russian Bering tundra,11.0,Tundra,Palearctic
409,Rapeseed_rf_roff_2030y_SOC,cf_std,1.8094699,Beringia lowland tundra,11.0,Tundra,Nearctic
410,Rapeseed_rf_roff_2030y_SOC,cf_std,,Beringia upland tundra,11.0,Tundra,Nearctic
325,Rapeseed_rf_roff_2030y_SOC,cf_std,,Bermuda subtropical conifer forests,3.0,Tropical & Subtropical Coniferous Forests,Nearctic
137,Rapeseed_rf_roff_2030y_SOC,cf_std,,Biak-Numfoor rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
348,Rapeseed_rf_roff_2030y_SOC,cf_std,6.9388776,Blue Mountains forests,5.0,Temperate Conifer Forests,Nearctic
742,Rapeseed_rf_roff_2030y_SOC,cf_std,4.2174306,Bohai Sea saline meadow,9.0,Flooded Grasslands & Savannas,Palearctic
523,Rapeseed_rf_roff_2030y_SOC,cf_std,7.2947903,Bolivian montane dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
444,Rapeseed_rf_roff_2030y_SOC,cf_std,11.933008,Bolivian Yungas,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
219,Rapeseed_rf_roff_2030y_SOC,cf_std,5.923397,Borneo lowland rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
221,Rapeseed_rf_roff_2030y_SOC,cf_std,,Borneo peat swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
222,Rapeseed_rf_roff_2030y_SOC,cf_std,4.350472,Brahmaputra Valley semi-evergreen forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
182,Rapeseed_rf_roff_2030y_SOC,cf_std,5.705237,Brigalow tropical savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia
349,Rapeseed_rf_roff_2030y_SOC,cf_std,7.932477,British Columbia coastal conifer forests,5.0,Temperate Conifer Forests,Nearctic
411,Rapeseed_rf_roff_2030y_SOC,cf_std,,Brooks-British Range tundra,11.0,Tundra,Nearctic
138,Rapeseed_rf_roff_2030y_SOC,cf_std,10.336924,Buru rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
525,Rapeseed_rf_roff_2030y_SOC,cf_std,4.027012,Caatinga,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
445,Rapeseed_rf_roff_2030y_SOC,cf_std,2.718399,Caatinga Enclaves moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
691,Rapeseed_rf_roff_2030y_SOC,cf_std,6.4740157,Caledon conifer forests,5.0,Temperate Conifer Forests,Palearctic
385,Rapeseed_rf_roff_2030y_SOC,cf_std,9.448541,California Central Valley grasslands,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
422,Rapeseed_rf_roff_2030y_SOC,cf_std,7.130414,California coastal sage and chaparral,12.0,"Mediterranean Forests, Woodlands & Scrub",Nearctic
423,Rapeseed_rf_roff_2030y_SOC,cf_std,7.7236423,California interior chaparral and woodlands,12.0,"Mediterranean Forests, Woodlands & Scrub",Nearctic
424,Rapeseed_rf_roff_2030y_SOC,cf_std,7.3456144,California montane chaparral and woodlands,12.0,"Mediterranean Forests, Woodlands & Scrub",Nearctic
2,Rapeseed_rf_roff_2030y_SOC,cf_std,12.538944,Cameroon Highlands forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
566,Rapeseed_rf_roff_2030y_SOC,cf_std,6.4965253,Campos Rupestres montane savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
386,Rapeseed_rf_roff_2030y_SOC,cf_std,6.661177,Canadian Aspen forests and parklands,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
413,Rapeseed_rf_roff_2030y_SOC,cf_std,,Canadian Low Arctic tundra,11.0,Tundra,Nearctic
787,Rapeseed_rf_roff_2030y_SOC,cf_std,9.965157,Canary Islands dry woodlands and forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
648,Rapeseed_rf_roff_2030y_SOC,cf_std,14.730048,Cantabrian mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
190,Rapeseed_rf_roff_2030y_SOC,cf_std,9.078645,Canterbury-Otago tussock grasslands,8.0,"Temperate Grasslands, Savannas & Shrublands",Australasia
31,Rapeseed_rf_roff_2030y_SOC,cf_std,,Cape Verde Islands dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Afrotropic
183,Rapeseed_rf_roff_2030y_SOC,cf_std,11.579046,Cape York Peninsula tropical savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia
446,Rapeseed_rf_roff_2030y_SOC,cf_std,5.797438,Caqueta moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
223,Rapeseed_rf_roff_2030y_SOC,cf_std,6.37489,Cardamom Mountains rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
599,Rapeseed_rf_roff_2030y_SOC,cf_std,3.4397445,Caribbean shrublands,13.0,Deserts & Xeric Shrublands,Neotropic
207,Rapeseed_rf_roff_2030y_SOC,cf_std,,Carnarvon xeric shrublands,13.0,Deserts & Xeric Shrublands,Australasia
618,Rapeseed_rf_roff_2030y_SOC,cf_std,,Carolines tropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
692,Rapeseed_rf_roff_2030y_SOC,cf_std,7.8228188,Carpathian montane forests,5.0,Temperate Conifer Forests,Palearctic
184,Rapeseed_rf_roff_2030y_SOC,cf_std,2.06527,Carpentaria tropical savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia
649,Rapeseed_rf_roff_2030y_SOC,cf_std,9.12398,Caspian Hyrcanian mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
815,Rapeseed_rf_roff_2030y_SOC,cf_std,5.9115806,Caspian lowland desert,13.0,Deserts & Xeric Shrublands,Palearctic
447,Rapeseed_rf_roff_2030y_SOC,cf_std,4.018284,Catatumbo moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
526,Rapeseed_rf_roff_2030y_SOC,cf_std,8.098254,Cauca Valley dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
448,Rapeseed_rf_roff_2030y_SOC,cf_std,14.072783,Cauca Valley montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
