,ADM0_NAME,flow_name,leaf,leaf_median,leaf_std,_source_file
4838,Liechtenstein,Barley_irr_ron,29.85015,4.555641,29.251532,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4839,Lithuania,Barley_irr_ron,0.68595916,0.63602185,0.22616592,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4840,Luxembourg,Barley_irr_ron,6.7775655,4.0599675,4.616229,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4841,Ma'tan al-Sarra,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4842,Macau,Barley_irr_ron,8.202264,8.202264,0.0,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4843,Madagascar,Barley_irr_ron,65.396675,42.228508,71.40437,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4844,Madeira Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4845,Malawi,Barley_irr_ron,41.47287,19.120602,53.2908,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4846,Malaysia,Barley_irr_ron,242.23967,210.12672,125.32043,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4847,Maldives,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4848,Mali,Barley_irr_ron,1.4478403,1.2885028,0.6820109,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4849,Malta,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4850,Marshall Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4851,Martinique,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4852,Mauritania,Barley_irr_ron,1.3090321,1.070109,0.808414,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4853,Mauritius,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4854,Mayotte,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4855,Mexico,Barley_irr_ron,31.890924,10.966153,45.53467,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4856,Micronesia (Federated States of),Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4857,Midway Island,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4858,"Moldova, Republic of",Barley_irr_ron,2.883247,2.8592057,1.5196667,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4859,Monaco,Barley_irr_ron,31.17973,31.17973,0.0,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4860,Mongolia,Barley_irr_ron,2.7018394,1.2576228,3.4592414,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4861,Montenegro,Barley_irr_ron,28.922321,25.371763,15.539261,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4862,Montserrat,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4863,Morocco,Barley_irr_ron,7.154757,2.7465887,9.606183,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4864,Mozambique,Barley_irr_ron,17.908033,7.8045697,28.38366,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4865,Myanmar,Barley_irr_ron,104.48172,76.97292,92.9602,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4866,Namibia,Barley_irr_ron,4.073848,2.1219213,6.447205,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4867,Nauru,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4868,Navassa Island,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4869,Nepal,Barley_irr_ron,130.01813,104.11131,108.18108,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4870,Netherlands,Barley_irr_ron,0.49469957,0.44816545,0.18120407,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4871,Netherlands Antilles,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4872,New Caledonia,Barley_irr_ron,215.85713,189.91585,135.42609,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4873,New Zealand,Barley_irr_ron,28.479107,11.635988,41.209587,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4874,Nicaragua,Barley_irr_ron,125.95922,95.567085,75.797165,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4875,Niger,Barley_irr_ron,1.4913038,1.3261975,0.6511831,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4876,Nigeria,Barley_irr_ron,5.8529325,2.4682455,11.811713,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4877,Niue,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4878,Norfolk Island,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4879,Northern Mariana Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4880,Norway,Barley_irr_ron,17.971386,4.5804496,33.212776,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4881,Oman,Barley_irr_ron,7.883466,4.6032834,6.64033,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4882,Pakistan,Barley_irr_ron,11.855236,2.6587875,26.479633,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4883,Palau,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4884,Palmyra Atoll,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4885,Panama,Barley_irr_ron,326.49927,364.92523,62.918407,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4886,Papua New Guinea,Barley_irr_ron,199.93219,199.84079,111.22156,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4887,Paracel Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4888,Paraguay,Barley_irr_ron,8.954654,5.1710105,9.628011,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4889,Peru,Barley_irr_ron,112.64722,89.35436,91.80987,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4890,Philippines,Barley_irr_ron,236.51299,255.49889,123.007774,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4891,Pitcairn,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4892,Poland,Barley_irr_ron,1.2104113,0.61763316,1.9861947,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4893,Portugal,Barley_irr_ron,7.7462177,4.3504615,8.433179,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4894,Puerto Rico,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4895,Qatar,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4896,Republic of Korea,Barley_irr_ron,108.47606,101.04207,72.69853,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4897,Romania,Barley_irr_ron,5.843765,3.7588222,5.712103,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4898,Russian Federation,Barley_irr_ron,2.4042659,0.6173768,5.169884,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4899,Rwanda,Barley_irr_ron,67.21874,59.571857,51.027473,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4900,Réunion,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4901,Saint Helena,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4902,Saint Kitts and Nevis,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4903,Saint Lucia,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4904,Saint Pierre et Miquelon,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4905,Saint Vincent and the Grenadines,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4906,Samoa,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4907,San Marino,Barley_irr_ron,27.823666,34.54336,11.638856,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4908,Sao Tome and Principe,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4909,Saudi Arabia,Barley_irr_ron,2.1397452,0.1089969,5.3630614,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4910,Scarborough Reef,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4911,Senegal,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4912,Senkaku Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4913,Serbia,Barley_irr_ron,12.031798,7.2958217,12.53223,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4914,Seychelles,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4915,Sierra Leone,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4916,Singapore,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4917,Slovakia,Barley_irr_ron,7.8270564,5.41127,6.684842,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4918,Slovenia,Barley_irr_ron,42.296017,38.13223,32.874893,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4919,Solomon Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4920,Somalia,Barley_irr_ron,4.37495,1.9692562,6.380458,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4921,South Africa,Barley_irr_ron,9.771224,3.4040768,16.254597,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4922,South Georgia and the South Sandwich Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4923,South Sudan,Barley_irr_ron,127.5692,121.6379,103.89203,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4924,Spain,Barley_irr_ron,10.264964,5.335593,12.695422,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4925,Spratly Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4926,Sri Lanka,Barley_irr_ron,216.45676,251.1241,83.25488,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4927,Sudan,Barley_irr_ron,2.2581635,1.2809947,3.5500207,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4928,Suriname,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4929,Svalbard and Jan Mayen Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4930,Swaziland,Barley_irr_ron,42.442795,36.260696,33.608303,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4931,Sweden,Barley_irr_ron,1.0058728,0.767326,0.80185276,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4932,Switzerland,Barley_irr_ron,36.21812,22.4269,42.065502,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4933,Syrian Arab Republic,Barley_irr_ron,2.897084,0.38338146,9.584659,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4934,Taiwan,Barley_irr_ron,203.11935,220.25911,128.39764,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4935,Tajikistan,Barley_irr_ron,17.29379,13.215794,15.308812,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4936,Thailand,Barley_irr_ron,86.350716,81.77668,54.350624,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4937,The former Yugoslav Republic of Macedonia,Barley_irr_ron,18.000193,12.349323,14.356749,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4938,Timor-Leste,Barley_irr_ron,228.36943,180.23799,105.436424,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4939,Togo,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4940,Tokelau,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4941,Tonga,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4942,Trinidad and Tobago,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4943,Tromelin Island,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4944,Tunisia,Barley_irr_ron,3.4275796,1.3096104,4.966914,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4945,Turkey,Barley_irr_ron,8.180735,4.9309764,9.078176,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4946,Turkmenistan,Barley_irr_ron,1.1869482,0.5438035,2.2196317,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4947,Turks and Caicos islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4948,Tuvalu,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4949,U.K. of Great Britain and Northern Ireland,Barley_irr_ron,6.0706244,1.8700389,13.012317,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4950,Uganda,Barley_irr_ron,53.648502,31.023174,72.34352,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4951,Ukraine,Barley_irr_ron,1.4268593,0.7607684,2.3328233,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4952,United Arab Emirates,Barley_irr_ron,8.500919,9.551083,2.7115102,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4953,United Republic of Tanzania,Barley_irr_ron,30.623402,12.062658,45.29995,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4954,United States Virgin Islands,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4955,United States of America,Barley_irr_ron,9.915065,5.110725,15.036672,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4956,Uruguay,Barley_irr_ron,6.665835,5.545767,4.6151137,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4957,Uzbekistan,Barley_irr_ron,2.5605304,0.4339515,6.312637,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4958,Vanuatu,Barley_irr_ron,187.13255,187.13255,0.0,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4959,Venezuela,Barley_irr_ron,124.91998,103.93703,92.7492,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4960,Viet Nam,Barley_irr_ron,177.45183,170.63371,104.39547,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4961,Wake Island,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4962,Wallis and Futuna,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4963,West Bank,Barley_irr_ron,9.380285,6.601253,8.756246,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4964,Western Sahara,Barley_irr_ron,,,,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4965,Yemen,Barley_irr_ron,12.511334,5.800372,15.232183,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4966,Zambia,Barley_irr_ron,10.052822,6.4803076,11.645816,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4967,Zimbabwe,Barley_irr_ron,13.612725,6.903819,18.353958,se_rate_25km_clipped_Irrigated_Barley_residues_left_on_the_field.tif
4968,Abyei,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4969,Afghanistan,Barley_irr_roff,10.880347,3.7118175,18.99349,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4970,Aksai Chin,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4971,Albania,Barley_irr_roff,46.550053,44.721012,25.723595,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4972,Algeria,Barley_irr_roff,4.196629,1.06972,7.366977,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4973,American Samoa,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4974,Andorra,Barley_irr_roff,96.77879,103.49302,9.561016,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4975,Angola,Barley_irr_roff,12.66318,7.3413744,16.314407,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4976,Anguilla,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4977,Antarctica,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4978,Antigua and Barbuda,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4979,Argentina,Barley_irr_roff,6.7564473,3.1925826,16.586283,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4980,Armenia,Barley_irr_roff,12.743755,11.000207,10.943591,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4981,Aruba,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4982,Arunachal Pradesh,Barley_irr_roff,247.58354,251.20265,128.47131,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4983,Ashmore and Cartier Islands,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4984,Australia,Barley_irr_roff,4.6461844,1.0688801,11.643553,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4985,Austria,Barley_irr_roff,27.252178,20.690771,24.601917,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4986,Azerbaijan,Barley_irr_roff,11.744994,5.5711684,15.880518,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4987,Azores Islands,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4988,Bahamas,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4989,Bahrain,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4990,Baker Island,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4991,Bangladesh,Barley_irr_roff,26.82061,14.752521,46.165413,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4992,Barbados,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4993,Bassas da India,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4994,Belarus,Barley_irr_roff,0.64631486,0.5899341,0.23783927,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4995,Belgium,Barley_irr_roff,2.5946448,1.0385637,3.2752323,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4996,Belize,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4997,Benin,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4998,Bermuda,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
4999,Bhutan,Barley_irr_roff,227.53094,220.11662,133.48875,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
5000,Bird Island,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
5001,Bolivia,Barley_irr_roff,102.6149,73.95979,103.185875,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
5002,Bosnia and Herzegovina,Barley_irr_roff,30.028797,26.909592,22.07944,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
5003,Botswana,Barley_irr_roff,1.9484721,1.6828836,1.0990378,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
5004,Bouvet Island,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
5005,Brazil,Barley_irr_roff,46.437263,23.548927,56.251213,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
5006,British Indian Ocean Territory,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
5007,British Virgin Islands,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
5008,Brunei Darussalam,Barley_irr_roff,,,,se_rate_25km_clipped_Irrigated_Barley_residues_removed_from_the_field.tif
