flow,level,n_regions,mean_leaf,median_leaf,std_leaf,p10,p90,max_leaf,mean_within_std,cv,flow_label
NEEV_Cold_temperate_moist,subcountry,546,0.006806246003184981,0.00133339775,0.012161699293332672,0.00023560896,0.0236487895,0.07651356,0.003199005487491575,1.7868439206636975,Needleleaf-everg. Cold temperate moist
NEEV_Cold_temperate_moist,ecoregion,183,0.007101742516890711,0.003474772,0.00882329931473768,0.00043323711200000004,0.0183876834,0.040444378,0.005988834221169399,1.2424132941672323,Needleleaf-everg. Cold temperate moist
NEEV_Subtropical,country,72,0.024225715086111113,0.011525915000000001,0.03800917487489672,0.00218377071,0.061696430499999975,0.2343038,0.016416502731388886,1.5689598734151637,Needleleaf-everg. Subtropical
NEEV_Subtropical,subcountry,765,0.01997534650697124,0.007876451,0.03287692039139999,0.00085450954,0.0475936676,0.2343038,0.011645282785088888,1.6458748477742904,Needleleaf-everg. Subtropical
NEEV_Subtropical,ecoregion,269,0.01800975640992565,0.0075754346,0.02793132998906711,0.000641383788,0.044671101800000036,0.18124239,0.013096388374905949,1.5508999318654537,Needleleaf-everg. Subtropical
NEEV_Tropical,country,79,0.02534671534848101,0.013618783,0.03269350825923297,0.0022722730400000003,0.061322893600000025,0.2111011,0.02239140244213924,1.2898518727079265,Needleleaf-everg. Tropical
NEEV_Tropical,subcountry,738,0.027465145923699186,0.00944488,0.04098570148105631,0.00223848114,0.08228410100000003,0.22757632,0.012311513842411923,1.4922804923344857,Needleleaf-everg. Tropical
NEEV_Tropical,ecoregion,299,0.029042349984615384,0.014026916,0.03587441150502397,0.0027352332,0.07925636,0.22757632,0.020410376261367894,1.2352447899025987,Needleleaf-everg. Tropical
NEEV_Warm_temperate_dry,country,60,0.009116682041166667,0.00402717825,0.011449273182227047,0.000479672463,0.0235446422,0.05164225,0.008082858183933334,1.2558596571129157,Needleleaf-everg. Warm temperate dry
NEEV_Warm_temperate_dry,subcountry,947,0.009414751898637804,0.0028480855,0.016484116249081356,0.00032386025,0.026840902799999997,0.099087246,0.00492507104068321,1.7508816404887313,Needleleaf-everg. Warm temperate dry
NEEV_Warm_temperate_dry,ecoregion,216,0.009062879048055555,0.004369008650000001,0.01205227128510593,0.0005315604000000001,0.025521147,0.06020915,0.007416714651282408,1.3298501746739906,Needleleaf-everg. Warm temperate dry
Oil_palm|irr|na|ct,country,97,48.95631133030928,29.661758,59.358161672037696,6.033688240000001,107.94257600000007,332.98492,39.50918894670103,1.2124721013302433,Oil palm (irrigated)
Oil_palm|irr|na|ct,subcountry,1132,48.20166816300353,27.894526499999998,54.6616620340378,6.68623136,114.490295,425.12268,33.06166400475415,1.1340201307802982,Oil palm (irrigated)
Oil_palm|irr|na|ct,ecoregion,375,53.19514470656,27.546627,55.172123907287514,6.6054804,140.38032,282.28604,43.043447351064266,1.0371646550006228,Oil palm (irrigated)
Oil_palm|rf|na|ct,country,86,57.573524993023256,36.444976,60.86803690843318,13.2002875,114.75534250000001,332.98492,43.919854568604656,1.0572226890017444,Oil palm (rainfed)
Oil_palm|rf|na|ct,subcountry,1021,54.921808497943196,34.44476,57.22226212076645,8.110191,127.73277,430.5485,35.74178181765916,1.0418859772782136,Oil palm (rainfed)
Oil_palm|rf|na|ct,ecoregion,336,61.16357741071428,41.8596115,56.96434929071889,9.5550005,145.61671,282.28604,46.4960686,0.9313443016617959,Oil palm (rainfed)
Olives|irr|na|ct,country,66,16.034261420666667,5.7239629999999995,26.17113533901547,1.0082455000000001,51.8559535,138.39304,12.934737435454545,1.632200863663313,Olives (irrigated)
Olives|irr|na|ct,subcountry,762,14.789590517593439,4.9021346,28.5509668494084,0.3100114310000001,35.7367172,205.10382,8.577985316872573,1.9304771701045182,Olives (irrigated)
Olives|irr|na|ct,ecoregion,219,15.640841247105023,4.7930474,27.425796078828125,0.37642335,48.25811160000003,205.10382,11.46895678378767,1.7534732080925883,Olives (irrigated)
Olives|rf|na|ct,country,61,17.93871969262295,6.1887913,27.918901144584872,1.4164377,59.91961,147.19351,15.031221142459016,1.5563485924843417,Olives (rainfed)
Olives|rf|na|ct,subcountry,680,17.02695709667059,6.24758715,31.61505833954519,0.842143716,44.22090270000004,227.812,9.9340697289175,1.8567650203175248,Olives (rainfed)
Olives|rf|na|ct,ecoregion,195,18.443362167179487,6.557961,31.298485010842757,0.7275254,54.29236439999999,227.812,13.530893708666666,1.6970053901852746,Olives (rainfed)
Onions|irr|na|ct,country,194,74.74999535974227,30.430353,114.91483164379738,2.51550384,218.00874000000016,681.2258,54.9280360342268,1.5373222578912225,Onions (irrigated)
Onions|irr|na|ct,subcountry,2912,63.875478204062844,21.995839,99.98763462972663,1.38198423,188.6204140000001,721.2159,40.05741112903091,1.565352423825249,Onions (irrigated)
Onions|irr|na|ct,ecoregion,732,76.78082328620219,29.320762000000002,104.21078753623097,2.3031908800000007,228.04195599999994,564.5721,56.62994740944945,1.3572501970678665,Onions (irrigated)
Oranges|irr|na|ct,country,159,43.864821600754716,20.276306,65.53310290654304,2.25382332,113.19861900000002,367.82147,31.7483562063522,1.4939785576471034,Oranges (irrigated)
Oranges|irr|na|ct,subcountry,2139,38.90005961220711,14.856007,57.72536697177381,1.52662086,112.35680600000005,393.3962,24.393822304910174,1.4839403216148077,Oranges (irrigated)
Oranges|irr|na|ct,ecoregion,606,44.500090803349835,17.9889635,56.76236762920912,1.9538011499999999,131.83702499999998,291.571,33.09282934399901,1.2755562203243014,Oranges (irrigated)
Oranges|rf|na|ct,country,150,49.107551560666664,23.781243500000002,67.8751122642191,4.943874640000001,114.6440286,394.93073,35.37471284302667,1.3821726008955526,Oranges (rainfed)
Oranges|rf|na|ct,subcountry,1849,46.480740336019466,21.374403,62.064845982510946,4.2744628,122.22962000000001,426.0648,28.827080073011853,1.3352809256872968,Oranges (rainfed)
Oranges|rf|na|ct,ecoregion,537,51.63821933134078,25.182568,58.518219242506035,5.1552907999999995,144.24582200000006,297.97015,38.12393483102421,1.1332346467452563,Oranges (rainfed)
Potatoes|irr|na|ct,country,160,159.985679512625,51.587826,222.58844183223596,3.3314452,514.5435099999999,1110.887,96.04568008875,1.3913022872442202,Potatoes (irrigated)
Potatoes|irr|na|ct,subcountry,2259,135.287298697701,34.453815,210.82273393220436,1.88305026,444.65790200000004,1110.887,64.75806816375344,1.558333531392973,Potatoes (irrigated)
Potatoes|irr|na|ct,ecoregion,662,169.1062660239275,50.2906935,230.01979230930073,3.50757727,526.48834,1110.887,96.48125511885196,1.36020857013515,Potatoes (irrigated)
Potatoes|rf|na|ct,country,152,173.4633787423684,75.21267499999999,227.38228316762593,5.119758620000001,530.3719000000001,1145.5997,104.45494499282894,1.3108373929769872,Potatoes (rainfed)
Potatoes|rf|na|ct,subcountry,2159,143.21170500308014,39.493076,216.29441887893972,2.27835382,450.31784600000003,1145.5997,68.5237142196026,1.5103124348270818,Potatoes (rainfed)
Potatoes|rf|na|ct,ecoregion,637,181.6953556655259,61.985306,236.2578992997942,4.3594722,547.4941399999999,1145.5997,102.07168045767662,1.3002968536780313,Potatoes (rainfed)
Rapeseed|irr|roff|ct,country,176,92.72173276511363,39.056237499999995,123.17913054486934,3.3542723,285.23019999999997,612.67535,57.57391936636363,1.328481757959718,"Rapeseed (irrigated, residues removed)"
Rapeseed|irr|roff|ct,subcountry,2492,77.18797833588684,24.479711,112.17745650374115,1.2757172700000001,241.72910200000004,655.226,40.64133557656862,1.4533021711696616,"Rapeseed (irrigated, residues removed)"
Rapeseed|irr|roff|ct,ecoregion,684,91.57812541641813,36.867756,114.27489773575863,2.6417264499999997,271.7986730000002,572.30835,58.68059689877193,1.2478405428822135,"Rapeseed (irrigated, residues removed)"
Rapeseed|irr|roff|rt,country,185,29.616454757351352,11.752762,41.62259655898235,0.734076356,94.266008,203.07095,18.25081142214054,1.4053875421618738,"Rapeseed (irrigated, residues removed, reduced till.)"
Rapeseed|irr|roff|rt,subcountry,2639,24.768644785382293,7.164782,37.199189835046965,0.37482701600000007,80.47135000000004,215.63295,13.214586750630769,1.5018661762633378,"Rapeseed (irrigated, residues removed, reduced till.)"
Rapeseed|irr|roff|rt,ecoregion,722,29.57427403576039,9.5267395,39.08572009932717,0.6834604450000001,91.45607399999997,200.30792,18.87645711953435,1.321612156973517,"Rapeseed (irrigated, residues removed, reduced till.)"
Rapeseed|irr|ron|ct,country,185,74.46422886378379,29.5498,104.65109941643674,1.84567766,237.011676,510.57837,45.88775458567567,1.4053875399404632,"Rapeseed (irrigated, residues retained)"
Rapeseed|irr|ron|ct,subcountry,2639,62.275450470110805,18.014309,93.52939262601556,0.9424222100000001,202.3279660000001,542.16284,33.225246839662375,1.501866175514943,"Rapeseed (irrigated, residues retained)"
Rapeseed|irr|ron|ct,ecoregion,722,74.35817560851247,23.9529445,98.27266874370598,1.7184149400000002,229.94670799999994,503.63135,47.46080684589058,1.3216121554824134,"Rapeseed (irrigated, residues retained)"
Rapeseed|irr|ron|rt,country,185,26.062480067097297,10.34243,36.62788439169432,0.645987184,82.954084,178.70242,16.06071392843784,1.4053875263365811,"Rapeseed (irrigated, residues retained, reduced till.)"
Rapeseed|irr|ron|rt,subcountry,2639,21.796407482520326,6.3050084,32.73528693326606,0.32984778000000003,70.81478700000002,189.75699,11.628836276198143,1.5018661657669132,"Rapeseed (irrigated, residues retained, reduced till.)"
Rapeseed|irr|ron|rt,ecoregion,722,26.025361256065096,8.383530499999999,34.395433693630515,0.601445215,80.48134949999998,176.27097,16.61128220339252,1.3216121519010542,"Rapeseed (irrigated, residues retained, reduced till.)"
Rapeseed|rf|roff|ct,country,176,92.72173276511363,39.056237499999995,123.17913054486934,3.3542723,285.23019999999997,612.67535,57.57391936636363,1.328481757959718,"Rapeseed (rainfed, residues removed)"
Rapeseed|rf|roff|ct,subcountry,2492,77.18797833588684,24.479711,112.17745650374115,1.2757172700000001,241.72910200000004,655.226,40.64133557656862,1.4533021711696616,"Rapeseed (rainfed, residues removed)"
Rapeseed|rf|roff|ct,ecoregion,684,91.57812541641813,36.867756,114.27489773575863,2.6417264499999997,271.7986730000002,572.30835,58.68059689877193,1.2478405428822135,"Rapeseed (rainfed, residues removed)"
Rapeseed|rf|roff|rt,country,176,32.452605785170455,13.6696825,43.11269463240358,1.1739952,99.83057,214.43637,20.150871354068183,1.3284817532928084,"Rapeseed (rainfed, residues removed, reduced till.)"
Rapeseed|rf|roff|rt,subcountry,2492,27.01579197774639,8.5678985,39.262109196034395,0.446501042,84.60518550000002,229.3291,14.224467193818297,1.4533021733501508,"Rapeseed (rainfed, residues removed, reduced till.)"
Rapeseed|rf|roff|rt,ecoregion,684,32.05234323553801,12.9037145,39.9962132423415,0.924604258,95.12953330000005,200.30792,20.5382085698655,1.2478405384725735,"Rapeseed (rainfed, residues removed, reduced till.)"
Rapeseed|rf|ron|ct,country,176,81.59512408625,34.3694895,108.39763351513587,2.95175945,251.00257499999998,539.1543,50.66504824448864,1.3284817534017637,"Rapeseed (rainfed, residues retained)"
Rapeseed|rf|ron|ct,subcountry,2492,67.92542049407304,21.5421445,98.71616112613556,1.1226311900000001,212.72160800000006,576.5989,35.764374869357546,1.4533021718246002,"Rapeseed (rainfed, residues retained)"
Rapeseed|rf|ron|ct,ecoregion,684,80.58874971859649,32.4436245,100.56190878459385,2.32471924,239.18282600000012,503.63135,51.63892458890497,1.2478405377393316,"Rapeseed (rainfed, residues retained)"
Rapeseed|rf|ron|rt,country,176,28.558293445340908,12.029321,37.93917165476534,1.0331158,87.8509,188.70401,17.73276729440341,1.32848175005201,"Rapeseed (rainfed, residues retained, reduced till.)"
Rapeseed|rf|ron|rt,subcountry,2492,23.773897284963883,7.53975085,34.55065669959474,0.39292093100000003,74.45256050000002,201.80962,12.51753136733724,1.4533021778236908,"Rapeseed (rainfed, residues retained, reduced till.)"
Rapeseed|rf|ron|rt,ecoregion,684,28.20606252765497,11.35526875,35.19666840665376,0.81365172,83.71399250000005,176.27097,18.073623885364036,1.2478405439307512,"Rapeseed (rainfed, residues retained, reduced till.)"
Rice|irr|na|ct,country,142,35.37292628211268,16.5301485,48.21216462645944,1.7275338700000005,98.81522760000003,360.28894,30.06996872328169,1.3629679445220027,Rice (irrigated)
Rice|irr|na|ct,subcountry,2019,36.42483047337296,13.756126,50.59661062137687,1.48232282,106.09232000000002,384.31897,24.91711966139693,1.389069213605913,Rice (irrigated)
Rice|irr|na|ct,ecoregion,628,38.09601318225319,15.5100155,47.71577252733573,1.7045306500000001,110.87775200000002,246.94641,29.42202045760191,1.2525135451592047,Rice (irrigated)
Rice|rf|na|ct,country,142,35.37292628211268,16.5301485,48.21216462645944,1.7275338700000005,98.81522760000003,360.28894,30.06996872328169,1.3629679445220027,Rice (rainfed)
Rice|rf|na|ct,subcountry,2019,36.42483047337296,13.756126,50.59661062137687,1.48232282,106.09232000000002,384.31897,24.91711966139693,1.389069213605913,Rice (rainfed)
Rice|rf|na|ct,ecoregion,628,38.09601318225319,15.5100155,47.71577252733573,1.7045306500000001,110.87775200000002,246.94641,29.42202045760191,1.2525135451592047,Rice (rainfed)
Sorghum|irr|roff|ct,country,186,24.099060718225807,8.785434,37.027437616452296,0.83892369,72.862945,210.47261,17.46966210733871,1.5364680826937345,"Sorghum (irrigated, residues removed)"
Sorghum|irr|roff|ct,subcountry,2755,22.16687548050914,7.0493884,35.92993970534715,0.4746149200000001,67.390832,210.47261,12.430835834864064,1.620884266568808,"Sorghum (irrigated, residues removed)"
Sorghum|irr|roff|ct,ecoregion,695,25.606811326436777,9.056376,36.14010719535503,0.6993488640000001,75.78225,191.18681,18.490197049635253,1.4113474237240757,"Sorghum (irrigated, residues removed)"
Sorghum|irr|roff|rt,country,186,8.434671176811829,3.07490195,12.959603024528212,0.29362327,25.5020305,73.66541,6.114381751580645,1.5364680795329753,"Sorghum (irrigated, residues removed, reduced till.)"
Sorghum|irr|roff|rt,subcountry,2755,7.758406344307198,2.467286,12.575478783100955,0.16611521800000004,23.5867888,73.66541,4.350792508622396,1.6208842673377541,"Sorghum (irrigated, residues removed, reduced till.)"
Sorghum|irr|roff|rt,ecoregion,695,8.962383915862302,3.1697316,12.649037570777859,0.244772098,26.523787400000003,66.91538,6.471568912239712,1.4113474371914194,"Sorghum (irrigated, residues removed, reduced till.)"
Sorghum|irr|ron|ct,country,186,21.20717277007527,7.731181749999999,32.584143976988855,0.738252825,64.11939,185.21588,15.373302104096775,1.5364680775820927,"Sorghum (irrigated, residues retained)"
Sorghum|irr|ron|ct,subcountry,2755,19.506849726153792,6.203462,31.61834530764366,0.4176611120000001,59.3039276,185.21588,10.939135040954849,1.6208842407419273,"Sorghum (irrigated, residues retained)"
Sorghum|irr|ron|ct,ecoregion,695,22.533993274154028,7.9696107,31.803293277991237,0.61542699,66.68837800000001,168.24438,16.27137274452518,1.4113474203646312,"Sorghum (irrigated, residues retained)"
Sorghum|irr|ron|rt,country,186,7.422510538784946,2.70591375,11.404450548361824,0.25838848999999997,22.441786,64.82556,5.380655838645161,1.5364680843186402,"Sorghum (irrigated, residues retained, reduced till.)"
Sorghum|irr|ron|rt,subcountry,2755,6.827397477444628,2.1712117,11.066421074632984,0.14618138200000003,20.7563744,64.82556,3.8286973297017783,1.620884255119558,"Sorghum (irrigated, residues retained, reduced till.)"
Sorghum|irr|ron|rt,ecoregion,695,7.886897714006964,2.7893636,11.131152811136094,0.215399446,23.340931600000005,58.885536,5.694980545526475,1.4113474289602363,"Sorghum (irrigated, residues retained, reduced till.)"
Sorghum|rf|roff|ct,country,183,25.123906727595628,9.621982,38.241944482418916,1.0322875999999999,74.44766,221.00056,18.2772525718306,1.5221336751905181,"Sorghum (rainfed, residues removed)"
Sorghum|rf|roff|ct,subcountry,2647,23.434656815213447,7.7094026,37.35340203903041,0.6940309500000003,70.19466200000001,221.00056,13.180869621294864,1.5939385130991595,"Sorghum (rainfed, residues removed)"
Sorghum|rf|roff|ct,ecoregion,673,26.95415214447994,10.115088,37.116785452900935,0.9259710400000001,77.67191100000005,193.90485,19.519500685670135,1.3770340559757597,"Sorghum (rainfed, residues removed)"
Sorghum|rf|roff|rt,country,183,8.793367317737705,3.3676934,13.38468061747239,0.361300644,26.0566804,77.3502,6.397038322461203,1.5221336871113336,"Sorghum (rainfed, residues removed, reduced till.)"
Sorghum|rf|roff|rt,subcountry,2647,8.202129848190404,2.6982908,13.073690732067128,0.24291083000000008,24.568131200000007,77.3502,4.613304321508296,1.5939385225596632,"Sorghum (rainfed, residues removed, reduced till.)"
Sorghum|rf|roff|rt,ecoregion,673,9.43395316493165,3.540281,12.990874816685311,0.32408987,27.185169800000015,67.8667,6.831825147186776,1.3770340587417398,"Sorghum (rainfed, residues removed, reduced till.)"
Sorghum|rf|ron|ct,country,183,22.10903781672131,8.467343,33.65291163833894,0.90841301,65.51394,194.4805,16.08398218418033,1.5221337046556984,"Sorghum (rainfed, residues retained)"
Sorghum|rf|ron|ct,subcountry,2647,20.622497853343408,6.784274,32.87099401310823,0.6107472080000002,61.77130200000001,194.4805,11.599165154068153,1.5939385348404362,"Sorghum (rainfed, residues retained)"
Sorghum|rf|ron|ct,ecoregion,673,23.719653555170876,8.9012785,32.662771013035396,0.8148545500000001,68.35127800000004,170.63626,17.177160445521544,1.3770340674269639,"Sorghum (rainfed, residues retained)"
Sorghum|rf|ron|rt,country,183,7.738163261169398,2.96357,11.778519233649023,0.317944564,22.929878799999997,68.06818,5.629393789892896,1.5221337203822503,"Sorghum (rainfed, residues retained, reduced till.)"
Sorghum|rf|ron|rt,subcountry,2647,7.217874272087268,2.374496,11.504847981836988,0.21376152200000006,21.619955600000004,68.06818,4.059707833034077,1.5939385403716668,"Sorghum (rainfed, residues retained, reduced till.)"
Sorghum|rf|ron|rt,ecoregion,673,8.301878741897474,3.1154473,11.431969857564864,0.28519908,23.922949200000016,59.722694,6.01200621314101,1.37703406818876,"Sorghum (rainfed, residues retained, reduced till.)"
Soybeans|irr|na|ct,country,190,78.45715917684211,32.947976999999995,121.59752979084722,2.65530204,230.29927299999997,710.3678,57.2834466978421,1.5498589429776177,Soybeans (irrigated)
Soybeans|irr|na|ct,subcountry,2840,67.18307462635634,23.343725,105.72489742547305,1.4871313000000002,200.188855,732.6364,42.04342585121285,1.5736835209384195,Soybeans (irrigated)
Soybeans|irr|na|ct,ecoregion,720,80.57467451991388,30.2945195,109.8327406767471,2.3454140199999998,246.9333920000001,732.6364,60.35141678514306,1.3631173980057734,Soybeans (irrigated)
Soybeans|irr|na|rt,country,190,27.460007266999998,11.531793,42.5591379791434,0.929355704,80.60475039999999,248.62874,20.04920740836842,1.5498589481543492,"Soybeans (irrigated, reduced till.)"
Soybeans|irr|na|rt,subcountry,2840,23.514077461070737,8.170304,37.003716455349924,0.520495982,70.0661045,256.42276,14.715199849808945,1.5736835313489232,"Soybeans (irrigated, reduced till.)"
Soybeans|irr|na|rt,ecoregion,720,28.20113769572722,10.6030825,38.4414614624663,0.82089493,86.42669060000004,256.42276,21.122997065237502,1.3631173989229024,"Soybeans (irrigated, reduced till.)"
Soybeans|rf|na|ct,country,183,83.70331961185792,39.86806,125.59997510636131,3.9741953999999997,239.05590800000004,745.6746,61.30133543606557,1.5005375615780006,Soybeans (rainfed)
Soybeans|rf|na|ct,subcountry,2610,74.24775717637931,28.1394055,111.9756048822257,2.598034430000001,215.25907199999992,792.234,46.324075586463216,1.5081345099249526,Soybeans (rainfed)
Soybeans|rf|na|ct,ecoregion,679,87.61671457879234,37.27746,113.88046609207862,4.5373597,259.2104760000002,782.3175,65.33388992129602,1.299757319588464,Soybeans (rainfed)
Soybeans|rf|na|rt,country,183,29.296162840983605,13.953823,43.959991836845006,1.3909684,83.66957000000001,260.9861,21.455467959945356,1.500537530305763,"Soybeans (rainfed, reduced till.)"
Soybeans|rf|na|rt,subcountry,2610,25.986716008,9.848792499999998,39.191462560490486,0.9093121050000004,75.34067859999998,277.2819,16.213426932869734,1.5081344848816376,"Soybeans (rainfed, reduced till.)"
Soybeans|rf|na|rt,ecoregion,679,30.665851252886597,13.0471115,39.85816422140332,1.5880759999999998,90.72367920000008,273.81113,22.866861891762884,1.2997573063507064,"Soybeans (rainfed, reduced till.)"
Sugarbeet|irr|na|ct,country,101,92.94461605029703,22.0063,171.91299563816463,2.0064151,303.9172,896.2042,57.99130634148515,1.8496283372146465,Sugarbeet (irrigated)
Sugarbeet|irr|na|ct,subcountry,1541,72.69495548059831,16.639832,149.57018487290293,1.5562904,199.73203,913.807,36.34595415462687,2.057504319028326,Sugarbeet (irrigated)
Sugarbeet|irr|na|ct,ecoregion,375,74.81947160672,18.710602,142.84472101387453,1.73832514,223.3901860000001,860.51117,49.048650699984,1.9091917912053895,Sugarbeet (irrigated)
Sugarbeet|rf|na|ct,country,101,92.94461605029703,22.0063,171.91299563816463,2.0064151,303.9172,896.2042,57.99130634148515,1.8496283372146465,Sugarbeet (rainfed)
Sugarbeet|rf|na|ct,subcountry,1541,72.69495548059831,16.639832,149.57018487290293,1.5562904,199.73203,913.807,36.34595415462687,2.057504319028326,Sugarbeet (rainfed)
Sugarbeet|rf|na|ct,ecoregion,375,74.81947160672,18.710602,142.84472101387453,1.73832514,223.3901860000001,860.51117,49.048650699984,1.9091917912053895,Sugarbeet (rainfed)
Sugarcane|irr|na|ct,country,146,43.27472885438356,20.317484,62.89984952580603,1.9288012,107.1488,335.422,31.41623409199315,1.453500719495196,Sugarcane (irrigated)
Sugarcane|irr|na|ct,subcountry,1875,36.507923682696536,14.829168,52.341500430170264,1.34496652,100.34577400000003,354.35254,23.656981821731634,1.4337024719644158,Sugarcane (irrigated)
Sugarcane|irr|na|ct,ecoregion,560,42.46360308758036,17.931673,54.35660698975988,1.62498323,123.27153100000004,354.35254,32.60140846258125,1.2800752417935528,Sugarcane (irrigated)
Sugarcane|rf|na|ct,country,125,55.1871073384,30.917503,68.27419054669734,6.72599056,113.01294900000003,381.45374,39.78565252696,1.237140227844324,Sugarcane (rainfed)
Sugarcane|rf|na|ct,subcountry,1448,49.53429998446133,27.435315000000003,59.48803021984256,6.04795157,115.95794579999999,409.82407,31.593631948376483,1.2009462178430637,Sugarcane (rainfed)
Sugarcane|rf|na|ct,ecoregion,455,55.43336509824176,34.293255,58.45115486079275,7.30040552,134.63442,402.24963,41.67028548283517,1.0544399524943635,Sugarcane (rainfed)
Sunflower|irr|na|ct,country,192,59.827066519166664,24.220377,90.85192538114573,2.21897425,180.884836,524.04913,43.18459168338541,1.5185756325197677,Sunflower (irrigated)
Sunflower|irr|na|ct,subcountry,2880,52.90553460749375,18.1262875,82.84276823189003,1.1673273600000003,158.479097,524.04913,32.13563628981497,1.5658620378094783,Sunflower (irrigated)
Sunflower|irr|na|ct,ecoregion,724,61.72453732237569,22.9862015,84.16777548366689,1.75408621,181.39123800000007,470.47675,45.52087522333812,1.363603181731025,Sunflower (irrigated)
Sunflower|irr|na|rt,country,192,20.939473194166666,8.477131499999999,31.798174067939858,0.7766409500000001,63.309692600000005,183.4172,15.114607220031251,1.518575647681443,"Sunflower (irrigated, reduced till.)"
Sunflower|irr|na|rt,subcountry,2880,18.51693704158948,6.3442005,28.99496926857152,0.4085645520000001,55.4676845,183.4172,11.247472767315617,1.565862064738252,"Sunflower (irrigated, reduced till.)"
Sunflower|irr|na|rt,ecoregion,724,21.603588023701658,8.045169999999999,29.458721646272792,0.613930158,63.486934400000024,164.66685,15.932306479968437,1.3636031947078946,"Sunflower (irrigated, reduced till.)"
Sunflower|rf|na|ct,country,187,63.19528888855615,27.787592,93.73524308364114,3.46134316,185.62967600000002,554.6438,45.7394491297861,1.483263147177659,Sunflower (rainfed)
Sunflower|rf|na|ct,subcountry,2723,56.91322444525891,20.26491,86.53939144880454,1.60003396,169.3594000000004,554.6438,34.5157093980224,1.5205497894789126,Sunflower (rainfed)
Sunflower|rf|na|ct,ecoregion,693,66.1204798672583,27.519524,86.7031680836833,2.72897794,186.9373080000001,470.47675,48.682119539353245,1.3112906660348844,Sunflower (rainfed)
Sunflower|rf|na|rt,country,187,22.118350475668446,9.725657,32.807333951376414,1.21147014,64.970386,194.12532,16.00880681813369,1.4832631387890571,"Sunflower (rainfed, reduced till.)"
Sunflower|rf|na|rt,subcountry,2723,19.91962809989717,7.0927186,30.288786214695087,0.56001192,59.27578620000014,194.12532,12.080497954060375,1.5205497845038303,"Sunflower (rainfed, reduced till.)"
Sunflower|rf|na|rt,ecoregion,693,23.14216734211977,9.631833,30.346107831460145,0.9551422800000001,65.42805500000003,164.66685,17.038741343166162,1.3112906575620895,"Sunflower (rainfed, reduced till.)"
Sweet_potatoes|irr|na|ct,country,164,143.15566439737805,66.8667275,211.30323112596574,9.022003950000002,380.0561980000001,1193.8959,103.11565930060976,1.476038213475232,Sweet potatoes (irrigated)
Sweet_potatoes|irr|na|ct,subcountry,2189,125.72944906019185,48.26059,185.87745241502347,5.21611752,360.1242160000001,1272.5466,78.65843674083874,1.4783923241883952,Sweet potatoes (irrigated)
Sweet_potatoes|irr|na|ct,ecoregion,621,147.33955428064414,60.064987,189.85060851032185,6.610833,442.8498,1222.3711,110.01891261743961,1.2885243846245458,Sweet potatoes (irrigated)
Sweet_potatoes|rf|na|ct,country,153,157.4131211006536,79.0445,218.47381553825375,16.3733416,383.63466,1251.9531,113.30315687320261,1.3879009196352605,Sweet potatoes (rainfed)
Sweet_potatoes|rf|na|ct,subcountry,1923,145.03979019115965,62.61944,197.62183938877746,10.7996388,391.765976,1342.5098,89.71626640497348,1.3625353368776643,Sweet potatoes (rainfed)
Sweet_potatoes|rf|na|ct,ecoregion,561,165.1737454980392,76.026955,196.37861645848713,13.805923,462.4699,1222.3711,122.38549920404634,1.1889214951586744,Sweet potatoes (rainfed)
Tobacco|irr|na|ct,country,184,120.12416554902174,51.424578999999994,182.58443508035214,5.1519651,322.07844800000044,1021.62164,84.83998974288043,1.519964232391199,Tobacco (irrigated)
Tobacco|irr|na|ct,subcountry,2659,103.68176633373149,39.012035,158.65658316508924,3.47034484,297.8588000000001,1021.62164,62.00442544430624,1.5302264686965739,Tobacco (irrigated)
Tobacco|irr|na|ct,ecoregion,678,118.30607105634219,46.213684,159.05002644430954,4.90721944,335.33181,940.9535,88.58100608676992,1.3443944594235018,Tobacco (irrigated)
Tobacco|rf|na|ct,country,180,125.48174867,62.1297225,186.70603497802367,6.497895800000001,334.93594999999993,1075.9937,89.46451268844444,1.487913875579111,Tobacco (rainfed)
Tobacco|rf|na|ct,subcountry,2548,109.3857567339953,42.361593,163.7328630155958,5.0174913000000005,304.1194960000007,1075.9937,65.58266510680886,1.4968389660983195,Tobacco (rainfed)
Tobacco|rf|na|ct,ecoregion,651,125.11477178887866,51.22405,162.592056763485,7.8607383,342.14175,940.9535,94.13770232930875,1.299543246882521,Tobacco (rainfed)
Tomatoes|irr|na|ct,country,193,60.23457648476684,24.101406,93.19403239167843,2.14751196,176.29832000000002,553.82513,43.74074012440415,1.5471849862719123,Tomatoes (irrigated)
Tomatoes|irr|na|ct,subcountry,2865,52.744707575810125,18.295845,82.3697593843822,1.1594681800000002,156.73240999999996,553.82513,32.83934466306506,1.5616687089598877,Tomatoes (irrigated)
Tomatoes|irr|na|ct,ecoregion,720,61.852745466813886,23.9513515,83.14847820035082,1.89205007,183.59664500000002,470.47675,46.956707153537494,1.3442972914591613,Tomatoes (irrigated)
Tomatoes|rf|na|ct,country,188,63.47601855617021,26.885168,95.58915030190202,2.96044356,184.953854,558.0413,46.30258978164893,1.5059096722853649,Tomatoes (rainfed)
Tomatoes|rf|na|ct,subcountry,2713,56.74489476012901,20.703775,86.2088688577875,1.62182776,167.01729200000005,589.38806,35.22194524589163,1.519235681416065,Tomatoes (rainfed)
