filename;filepath;crop_code;tech_code;technology;irrigation_practice;crop_name
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CST.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CST.HRLM.tif;CST;HRLM;high_input_rainfed;rf;Castor bean
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CST.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CST.LILM.tif;CST;LILM;low_input_irrigated;irr;Castor bean
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CST.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CST.LRLM.tif;CST;LRLM;low_input_rainfed;rf;Castor bean
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSV.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSV.HILM.tif;CSV;HILM;high_input_irrigated;irr;Cassava
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSV.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSV.HRLM.tif;CSV;HRLM;high_input_rainfed;rf;Cassava
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSV.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSV.LILM.tif;CSV;LILM;low_input_irrigated;irr;Cassava
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSV.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSV.LRLM.tif;CSV;LRLM;low_input_rainfed;rf;Cassava
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CYA.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CYA.HILM.tif;CYA;HILM;high_input_irrigated;irr;Taro
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CYA.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CYA.HRLM.tif;CYA;HRLM;high_input_rainfed;rf;Taro
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CYA.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CYA.LILM.tif;CYA;LILM;low_input_irrigated;irr;Taro
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CYA.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CYA.LRLM.tif;CYA;LRLM;low_input_rainfed;rf;Taro
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.EC2.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.EC2.HILM.tif;EC2;HILM;high_input_irrigated;irr;Energy cane Type Vertix 2 (developed by GranBio)
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.EC2.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.EC2.HRLM.tif;EC2;HRLM;high_input_rainfed;rf;Energy cane Type Vertix 2 (developed by GranBio)
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.EC3.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.EC3.HILM.tif;EC3;HILM;high_input_irrigated;irr;Energy cane Type Vertix3 (developed by GranBio)
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.EC3.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.EC3.HRLM.tif;EC3;HRLM;high_input_rainfed;rf;Energy cane Type Vertix3 (developed by GranBio)
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ECN.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ECN.HILM.tif;ECN;HILM;high_input_irrigated;irr;Energy cane (better of Energy cane Type Vertix 2 and Vertix 3)
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ECN.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ECN.HRLM.tif;ECN;HRLM;high_input_rainfed;rf;Energy cane (better of Energy cane Type Vertix 2 and Vertix 3)
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FIML.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FIML.HILM.tif;FIML;HILM;high_input_irrigated;irr;Finger Millet
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FIML.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FIML.HRLM.tif;FIML;HRLM;high_input_rainfed;rf;Finger Millet
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FIML.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FIML.LILM.tif;FIML;LILM;low_input_irrigated;irr;Finger Millet
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FIML.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FIML.LRLM.tif;FIML;LRLM;low_input_rainfed;rf;Finger Millet
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FLX.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FLX.HILM.tif;FLX;HILM;high_input_irrigated;irr;Flax
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FLX.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FLX.HRLM.tif;FLX;HRLM;high_input_rainfed;rf;Flax
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FLX.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FLX.LILM.tif;FLX;LILM;low_input_irrigated;irr;Flax
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FLX.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FLX.LRLM.tif;FLX;LRLM;low_input_rainfed;rf;Flax
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FML.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FML.HILM.tif;FML;HILM;high_input_irrigated;irr;Foxtail millet
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FML.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FML.HRLM.tif;FML;HRLM;high_input_rainfed;rf;Foxtail millet
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FML.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FML.LILM.tif;FML;LILM;low_input_irrigated;irr;Foxtail millet
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FML.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FML.LRLM.tif;FML;LRLM;low_input_rainfed;rf;Foxtail millet
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FONIO.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FONIO.HILM.tif;FONIO;HILM;high_input_irrigated;irr;Fonio
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FONIO.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FONIO.HRLM.tif;FONIO;HRLM;high_input_rainfed;rf;Fonio
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FONIO.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FONIO.LILM.tif;FONIO;LILM;low_input_irrigated;irr;Fonio
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FONIO.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.FONIO.LRLM.tif;FONIO;LRLM;low_input_rainfed;rf;Fonio
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRD.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRD.HILM.tif;GRD;HILM;high_input_irrigated;irr;Groundnut
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRD.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRD.HRLM.tif;GRD;HRLM;high_input_rainfed;rf;Groundnut
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRD.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRD.LILM.tif;GRD;LILM;low_input_irrigated;irr;Groundnut
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRD.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRD.LRLM.tif;GRD;LRLM;low_input_rainfed;rf;Groundnut
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRM.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRM.HILM.tif;GRM;HILM;high_input_irrigated;irr;Gram
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRM.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRM.HRLM.tif;GRM;HRLM;high_input_rainfed;rf;Gram
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRM.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRM.LILM.tif;GRM;LILM;low_input_irrigated;irr;Gram
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRM.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.GRM.LRLM.tif;GRM;LRLM;low_input_rainfed;rf;Gram
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.JTR.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.JTR.HILM.tif;JTR;HILM;high_input_irrigated;irr;Jatropha
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.JTR.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.JTR.HRLM.tif;JTR;HRLM;high_input_rainfed;rf;Jatropha
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.JTR.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.JTR.LILM.tif;JTR;LILM;low_input_irrigated;irr;Jatropha
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.JTR.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.JTR.LRLM.tif;JTR;LRLM;low_input_rainfed;rf;Jatropha
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MCA.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MCA.HILM.tif;MCA;HILM;high_input_irrigated;irr;Macauba palm
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MCA.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MCA.HRLM.tif;MCA;HRLM;high_input_rainfed;rf;Macauba palm
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MIS.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MIS.HILM.tif;MIS;HILM;high_input_irrigated;irr;Miscanthus
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MIS.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MIS.HRLM.tif;MIS;HRLM;high_input_rainfed;rf;Miscanthus
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MIS.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MIS.LILM.tif;MIS;LILM;low_input_irrigated;irr;Miscanthus
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MIS.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MIS.LRLM.tif;MIS;LRLM;low_input_rainfed;rf;Miscanthus
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MNG.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MNG.HILM.tif;MNG;HILM;high_input_irrigated;irr;Mango
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MNG.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MNG.HRLM.tif;MNG;HRLM;high_input_rainfed;rf;Mango
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MNG.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MNG.LILM.tif;MNG;LILM;low_input_irrigated;irr;Mango
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MNG.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MNG.LRLM.tif;MNG;LRLM;low_input_rainfed;rf;Mango
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZE.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZE.HILM.tif;MZE;HILM;high_input_irrigated;irr;Maize
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZE.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZE.HRLM.tif;MZE;HRLM;high_input_rainfed;rf;Maize
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZE.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZE.LILM.tif;MZE;LILM;low_input_irrigated;irr;Maize
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZE.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZE.LRLM.tif;MZE;LRLM;low_input_rainfed;rf;Maize
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZS.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZS.HILM.tif;MZS;HILM;high_input_irrigated;irr;Silage maize
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZS.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZS.HRLM.tif;MZS;HRLM;high_input_rainfed;rf;Silage maize
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZS.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZS.LILM.tif;MZS;LILM;low_input_irrigated;irr;Silage maize
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZS.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.MZS.LRLM.tif;MZS;LRLM;low_input_rainfed;rf;Silage maize
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.NAP.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.NAP.HILM.tif;NAP;HILM;high_input_irrigated;irr;Napier grass
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.NAP.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.NAP.HRLM.tif;NAP;HRLM;high_input_rainfed;rf;Napier grass
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.NAP.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.NAP.LILM.tif;NAP;LILM;low_input_irrigated;irr;Napier grass
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.NAP.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.NAP.LRLM.tif;NAP;LRLM;low_input_rainfed;rf;Napier grass
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OAT.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OAT.HILM.tif;OAT;HILM;high_input_irrigated;irr;Oat
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OAT.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OAT.HRLM.tif;OAT;HRLM;high_input_rainfed;rf;Oat
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OAT.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OAT.LILM.tif;OAT;LILM;low_input_irrigated;irr;Oat
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OAT.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OAT.LRLM.tif;OAT;LRLM;low_input_rainfed;rf;Oat
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OKRA.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OKRA.HILM.tif;OKRA;HILM;high_input_irrigated;irr;Okra
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OKRA.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OKRA.HRLM.tif;OKRA;HRLM;high_input_rainfed;rf;Okra
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OKRA.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OKRA.LILM.tif;OKRA;LILM;low_input_irrigated;irr;Okra
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OKRA.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.OKRA.LRLM.tif;OKRA;LRLM;low_input_rainfed;rf;Okra
