Area;Item;Unit;Y2014;Y2015;Y2016;Y2017;Y2018;Y2019;Y2020;Y2021;Y2022;Y2023;avg_yield_1423;ratio_yield_20_toavg
Portugal;Sweet potatoes;kg/ha;22140.4;21181.4;21077.9;24323.0;;;;;;;22180.675000000003;
Portugal;Tomatoes;kg/ha;75818.6;92714.1;81224.7;83727.0;84002.5;96293.9;93032.6;102269.5;92997.6;98294.5;90037.5;0.9678059088964512
Portugal;Unmanufactured tobacco;kg/ha;2235.3;2262.3;2493.2;2494.2;2250.0;;;;;;2347.0;
Portugal;Wheat;kg/ha;2065.7;2023.2;2356.5;2054.2;2593.8;2701.4;2770.4;2422.9;1994.2;1401.4;2238.37;0.8079591394744441
Puerto Rico;Bananas;kg/ha;47745.1;48521.4;48787.5;49375.3;49494.9;49831.9;50109.8;50354.5;50263.3;50949.8;49543.35;0.9886958239705606
Puerto Rico;Cabbages;kg/ha;43575.7;25053.1;20552.3;20147.7;15000.0;18543.0;19262.0;19572.8;18333.3;20422.9;22046.28;1.1445478143494963
Puerto Rico;Coconuts, in shell;kg/ha;3579.2;5462.8;4500.0;3750.0;3958.3;3535.5;2425.5;1594.8;750.0;288.9;2984.5;1.230467944753659
Puerto Rico;Coffee, green;kg/ha;726.2;535.9;392.9;300.0;186.8;291.1;326.1;347.9;367.7;387.1;386.16999999999996;1.1842072983747314
Puerto Rico;Maize (corn);kg/ha;3191.1;3253.1;3744.2;4032.4;5000.0;4103.4;3875.7;3582.0;2162.9;3226.6;3617.1399999999994;0.9332868901101735
Puerto Rico;Onions and shallots, green;kg/ha;20014.4;34887.3;27507.0;29023.5;21944.4;20521.5;20562.8;19357.4;14236.4;18979.1;22703.38;1.1040996362363102
Puerto Rico;Oranges;kg/ha;6963.1;7783.2;7595.5;7458.4;8928.6;10223.0;11630.3;12955.2;15481.8;15210.6;10422.970000000001;0.8961909838955144
Puerto Rico;Rice;kg/ha;1972.9;3000.4;2911.8;3001.1;3082.6;3160.5;3276.9;3397.6;3534.4;3651.4;3098.96;0.9456986786291922
Puerto Rico;Sugar cane;kg/ha;;;;;;;;;;;;
Puerto Rico;Sunflower seed;kg/ha;;;;;;;;;1000.0;;1000.0;
Puerto Rico;Sweet potatoes;kg/ha;7960.5;9022.0;9359.3;9341.7;8157.1;9100.4;9296.3;9349.7;9588.2;9439.0;9061.420000000002;0.9747340339705046
Puerto Rico;Tomatoes;kg/ha;55226.4;54090.5;54029.7;54146.9;55493.9;56684.2;57339.3;57483.0;58007.6;58549.7;56105.119999999995;0.9784758446650027
Puerto Rico;Unmanufactured tobacco;kg/ha;997.0;998.7;995.1;991.6;990.7;990.2;992.4;995.7;995.2;994.7;994.1300000000001;1.0017432486900444
Qatar;Barley;kg/ha;3004.3;3811.6;2999.6;3005.1;3000.0;3000.0;3093.0;3026.3;3037.0;8008.3;3598.5199999999995;1.163440025864856
Qatar;Cabbages;kg/ha;14993.3;15000.7;14994.0;15084.5;14979.0;14997.0;14993.4;15052.3;14966.2;31975.8;16703.620000000003;1.1140648552029562
Qatar;Carrots and turnips;kg/ha;12375.0;12040.8;11985.7;12750.0;12125.0;11884.6;10900.0;10500.0;9750.0;23750.0;12806.11;1.1748724770642203
Qatar;Grapes;kg/ha;3172.7;3200.0;3285.7;4000.0;5000.0;;2500.0;3000.0;;;3451.2000000000003;1.3804800000000002
Qatar;Maize (corn);kg/ha;12529.0;12496.4;12501.1;12647.1;12523.5;12505.1;12460.5;12540.2;12510.9;20979.2;13369.3;1.072934472934473
Qatar;Onions and shallots, green;kg/ha;;;;;;;;10070.2;9920.0;12840.0;10943.4;
Qatar;Potatoes;kg/ha;9862.1;10029.0;10058.0;10400.0;8500.0;9942.5;9809.5;10000.0;9923.4;30129.4;11865.39;1.2095815281105051
Qatar;Tomatoes;kg/ha;41524.4;45808.0;45497.0;48382.1;40329.0;65033.8;68423.7;93385.3;76542.8;72466.0;59739.21;0.8730777493763127
Qatar;Wheat;kg/ha;2500.0;;2296.3;2285.7;2500.0;2333.3;2300.0;2311.9;1800.0;3000.0;2369.688888888889;1.0302995169082125
Republic of Korea;Apples;kg/ha;15461.9;18432.8;17308.4;16230.1;14301.7;16244.6;13358.9;15015.9;16358.1;11673.3;15438.570000000002;1.1556767398513352
Republic of Korea;Bananas;kg/ha;;;;;;;;;;;;
Republic of Korea;Barley;kg/ha;2895.2;2221.3;2017.2;2572.6;2174.1;3131.7;2813.1;3071.3;2875.9;2617.6;2639.0;0.9381109807685472
Republic of Korea;Cabbages;kg/ha;74132.2;72935.6;67341.3;69431.4;70772.5;66669.8;67189.2;62008.4;66664.7;67203.8;68434.89;1.0185400332196246
Republic of Korea;Carrots and turnips;kg/ha;34758.4;38084.1;32762.8;33541.9;33956.8;32540.8;34148.6;37669.7;37102.3;36380.3;35094.57;1.0277015748815472
Republic of Korea;Grapes;kg/ha;16427.5;14528.5;15340.8;14516.3;13708.4;13108.2;12584.8;12596.4;12881.0;12440.2;13813.210000000001;1.0976106096243088
Republic of Korea;Groundnuts, excluding shelled;kg/ha;2716.8;2538.9;2757.5;2872.8;2671.7;2539.9;2542.6;2614.2;2636.2;2722.3;2661.29;1.0466805632030205
Republic of Korea;Maize (corn);kg/ha;5177.6;5095.3;4852.9;4815.4;5042.1;5143.9;5870.0;5892.9;5892.6;5718.9;5350.160000000001;0.9114412265758093
Republic of Korea;Onions and shallots, green;kg/ha;28304.6;26810.5;26957.3;26834.6;26116.3;27007.6;26732.4;27093.8;27394.0;27098.0;27034.909999999996;1.0113162304918375
Republic of Korea;Potatoes;kg/ha;27502.4;26576.0;25257.7;22254.0;23419.6;28650.5;23441.4;25518.2;23924.8;24460.2;25100.480000000003;1.0707756362674585
Republic of Korea;Rape or colza seed;kg/ha;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1.0
Republic of Korea;Rice;kg/ha;6913.1;7219.7;7222.8;7003.4;7043.0;6873.1;6488.1;7114.3;6874.6;6917.7;6966.9800000000005;1.0738089733512122
Republic of Korea;Seed cotton, unginned;kg/ha;;;;;;;;;;;;
Republic of Korea;Sorghum;kg/ha;1676.4;1694.1;1695.9;1713.9;1728.0;1739.3;1760.3;1772.2;1784.8;1797.8;1736.2699999999998;0.9863489177981025
Republic of Korea;Soya beans;kg/ha;1865.5;1826.6;1539.3;1880.0;1765.7;1799.5;1471.2;2034.8;2031.5;2090.7;1830.4800000000002;1.2442088091353998
Republic of Korea;Sweet potatoes;kg/ha;15699.3;15222.1;14739.1;14986.2;14574.4;16787.0;14820.2;15016.0;15795.4;15090.9;15273.060000000001;1.0305569425513825
Republic of Korea;Tomatoes;kg/ha;70715.7;65507.7;61070.7;61415.9;64156.0;62842.6;62316.2;61461.4;61987.9;62289.1;63376.31999999999;1.0170119487388511
Republic of Korea;Unmanufactured tobacco;kg/ha;2384.6;2452.2;2425.7;2408.9;2405.7;2406.3;2407.0;2406.4;2406.6;2406.6;2411.0;1.0016618196925633
Republic of Korea;Wheat;kg/ha;3260.3;2623.4;3707.4;4031.6;3907.3;4021.4;3251.3;4229.4;4184.8;4466.3;3768.3199999999997;1.1590194691354225
Republic of Moldova;Apples;kg/ha;8322.8;5639.8;7850.1;9237.6;13008.4;11948.4;9524.7;13343.3;9490.1;12022.4;10038.76;1.05397125368778
Republic of Moldova;Barley;kg/ha;2285.5;2120.5;3090.3;3088.9;2730.4;3177.4;2092.4;3867.8;2438.2;4043.7;2893.5099999999998;1.3828665647103802
Republic of Moldova;Cabbages;kg/ha;14842.4;11043.1;13586.7;16175.1;14189.6;12039.8;8403.8;7994.8;8746.0;10071.6;11709.289999999999;1.3933327780289868
Republic of Moldova;Carrots and turnips;kg/ha;10235.2;9416.7;10038.6;10044.9;11000.0;10886.9;8332.5;9434.2;8938.9;10382.1;9871.0;1.1846384638463847
Republic of Moldova;Grapes;kg/ha;4443.0;4647.1;4768.3;5594.6;5755.1;5554.5;4048.7;4700.9;5120.0;5583.5;5021.57;1.2402919455627732
Republic of Moldova;Maize (corn);kg/ha;3348.5;2204.7;2988.1;3696.0;4239.8;4325.5;1867.3;5742.5;1735.8;2804.7;3295.2899999999995;1.7647351791356503
Republic of Moldova;Onions and shallots, green;kg/ha;;;;;;;;;;;;
Republic of Moldova;Potatoes;kg/ha;11780.5;7150.3;10421.5;10000.5;9224.8;9771.3;7628.8;9820.5;7679.2;7533.4;9101.079999999998;1.1929897231543622
Republic of Moldova;Rape or colza seed;kg/ha;2332.9;1871.8;2398.4;2482.8;1995.7;2032.4;1951.6;2740.3;2257.2;2551.7;2261.48;1.158782537405206
Republic of Moldova;Sorghum;kg/ha;3213.8;1833.3;3662.3;3790.3;4038.5;6690.6;1974.3;4727.4;2913.8;4857.5;3770.1800000000003;1.9096287291698326
Republic of Moldova;Soya beans;kg/ha;2069.9;726.0;1172.0;1397.3;2124.6;1732.6;1260.2;2367.7;1393.9;1550.5;1579.47;1.2533486748135216
Republic of Moldova;Sugar beet;kg/ha;49876.2;25260.6;32549.7;37209.2;37292.3;40028.6;32584.1;47840.0;41274.3;39938.2;38385.32;1.1780383684066769
Republic of Moldova;Sunflower seed;kg/ha;1767.2;1472.8;1874.8;2093.3;2174.7;2272.4;1317.0;2465.6;1442.5;1944.2;1882.45;1.4293470007593014
Republic of Moldova;Tomatoes;kg/ha;10671.6;11577.7;12847.6;14734.0;11791.9;10587.0;5258.4;6304.0;7025.1;6676.7;9747.4;1.8536817282823672
Republic of Moldova;Unmanufactured tobacco;kg/ha;1632.7;1552.9;1362.2;1818.0;1890.7;1540.0;1090.2;1509.1;326.7;1319.8;1404.23;1.2880480645753072
Republic of Moldova;Wheat;kg/ha;3166.7;2672.9;3486.9;3730.9;3125.1;3259.6;1897.0;4601.4;2580.2;4133.0;3265.37;1.721333684765419
Réunion;Apples;kg/ha;;;;;;;;;;;;
Réunion;Bananas;kg/ha;;;;;;;;;;;;
Réunion;Cabbages;kg/ha;;;;;;;;;;;;
Réunion;Carrots and turnips;kg/ha;;;;;;;;;;;;
Réunion;Coconuts, in shell;kg/ha;;;;;;;;;;;;
Réunion;Grapes;kg/ha;;;;;;;;;;;;
Réunion;Groundnuts, excluding shelled;kg/ha;;;;;;;;;;;;
Réunion;Maize (corn);kg/ha;;;;;;;;;;;;
Réunion;Onions and shallots, green;kg/ha;;;;;;;;;;;;
Réunion;Oranges;kg/ha;;;;;;;;;;;;
Réunion;Potatoes;kg/ha;;;;;;;;;;;;
Réunion;Rice;kg/ha;;;;;;;;;;;;
Réunion;Sugar cane;kg/ha;;;;;;;;;;;;
Réunion;Sweet potatoes;kg/ha;;;;;;;;;;;;
Réunion;Tomatoes;kg/ha;;;;;;;;;;;;
Réunion;Unmanufactured tobacco;kg/ha;;;;;;;;;;;;
Romania;Apples;kg/ha;9143.0;8518.9;8414.8;6271.1;11768.1;9342.1;10268.8;11031.2;10049.6;9838.6;9464.62;0.9216870520411344
Romania;Barley;kg/ha;3343.8;3470.8;3778.6;4190.3;4417.3;4188.0;2581.6;4408.3;4006.7;4013.1;3839.85;1.4873915401301518
Romania;Cabbages;kg/ha;23454.7;22097.4;21437.6;22206.6;24108.2;21428.6;28298.7;28178.7;20443.3;18683.9;23033.77;0.8139515242749666
Romania;Carrots and turnips;kg/ha;14260.2;13710.6;12893.9;13565.1;15353.8;14212.4;14324.9;15558.4;12626.3;11864.0;13836.960000000001;0.9659376330724823
Romania;Grapes;kg/ha;4464.3;4512.5;4209.4;6056.2;6600.5;5523.4;5632.7;6144.4;5038.2;4879.7;5306.129999999999;0.9420224758996573
Romania;Maize (corn);kg/ha;4787.0;3471.6;4167.7;5961.0;7636.8;6499.9;3974.2;5801.4;3297.7;3981.6;4957.889999999999;1.2475189975340948
Romania;Potatoes;kg/ha;17365.9;13769.8;14442.8;18187.2;17442.4;15086.1;15849.2;16536.6;16661.9;14888.3;16023.02;1.0109671150594353
Romania;Rape or colza seed;kg/ha;2617.0;2511.8;2841.0;2800.3;2546.2;2263.7;2150.0;3083.7;2622.3;2790.1;2622.6099999999997;1.2198186046511625
Romania;Rice;kg/ha;3550.5;4497.4;4624.8;4746.4;5195.2;5320.3;4111.7;2753.7;5152.4;4967.1;4491.95;1.0924799961086655
Romania;Seed cotton, unginned;kg/ha;;;;;;;;;;;;
Romania;Sorghum;kg/ha;2996.3;2477.0;2699.1;3950.4;4790.3;3819.9;3722.6;4591.8;2601.8;3029.2;3467.84;0.9315639606726482
Romania;Soya beans;kg/ha;2559.3;2071.2;2104.5;2390.3;2908.0;2782.9;2017.9;2634.1;1903.1;2264.6;2363.5899999999997;1.1713117597502352
Romania;Sugar beet;kg/ha;44728.5;39223.2;41117.4;41798.7;38035.4;40350.2;33684.0;39894.6;31645.7;32423.3;38290.1;1.1367444484028024
Romania;Sunflower seed;kg/ha;2193.6;1769.6;1957.2;2915.2;3041.4;2782.5;1857.5;2529.9;1926.9;1870.0;2284.38;1.229814266487214
Romania;Tomatoes;kg/ha;16104.2;15868.4;15309.3;16978.6;20202.0;18357.9;28261.0;27589.6;17409.4;15480.0;19156.04;0.6778259792647111
Romania;Unmanufactured tobacco;kg/ha;1649.1;1470.0;1788.3;1521.8;1369.6;1344.4;1306.8;1701.8;678.6;924.5;1375.4899999999998;1.05256351392715
Romania;Wheat;kg/ha;3598.4;3787.2;3948.4;4891.1;4793.5;4748.8;2966.0;4796.9;4004.4;4152.4;4168.71;1.40549898853675
Russian Federation;Apples;kg/ha;8874.3;8578.2;8605.1;8818.5;9132.0;9363.8;9638.7;9847.9;10096.0;10344.2;9329.869999999999;0.9679593721144966
Russian Federation;Barley;kg/ha;2271.0;2131.5;2209.0;2628.6;2158.0;2400.1;2532.7;2297.1;2946.4;2679.7;2425.41;0.9576380937339598
Russian Federation;Cabbages;kg/ha;31531.9;32301.6;34995.8;35628.3;34460.1;36339.4;35912.4;34117.2;35305.5;36558.7;34715.090000000004;0.9666602621935599
Russian Federation;Carrots and turnips;kg/ha;24146.5;26138.9;27958.3;28924.6;29228.5;32005.1;30695.2;29957.8;32024.8;32336.7;29341.640000000003;0.9559032031066748
Russian Federation;Grapes;kg/ha;7920.7;7581.6;8697.3;8531.8;9225.6;9662.2;9413.7;9822.6;11421.7;10778.3;9305.55;0.9885114248382675
Russian Federation;Maize (corn);kg/ha;4359.3;4933.7;5502.9;4887.5;4806.7;5698.7;5080.5;5252.4;5998.9;6916.7;5343.7300000000005;1.0518118295443364
Russian Federation;Oranges;kg/ha;3323.5;3244.0;3100.0;4210.0;3952.4;3750.0;3171.4;3620.0;3208.8;3462.4;3504.25;1.1049536482310651
Russian Federation;Potatoes;kg/ha;14990.2;15933.7;15757.5;16253.6;17049.9;17822.8;16643.2;16019.1;17384.2;17526.7;16538.09;0.993684507786964
Russian Federation;Rape or colza seed;kg/ha;1259.3;1120.6;1097.6;1580.0;1326.5;1444.6;1767.6;1707.2;1976.7;2027.1;1530.72;0.8659877800407333
Russian Federation;Rice;kg/ha;5362.1;5579.5;5303.1;5314.4;5762.2;5761.5;5827.5;5777.3;5423.1;5748.1;5585.88;0.9585379665379665
Russian Federation;Sorghum;kg/ha;1469.9;1240.9;1482.5;1057.4;1107.8;1303.2;1058.3;1396.2;1444.1;1298.7;1285.9;1.215061891713125
Russian Federation;Soya beans;kg/ha;1233.7;1299.2;1482.4;1407.4;1469.2;1572.7;1593.0;1591.6;1788.8;1885.7;1532.37;0.961939736346516
Russian Federation;Sugar beet;kg/ha;37014.7;38777.9;46999.8;44192.2;38057.1;47959.4;36999.1;41457.5;48710.8;47016.7;42718.520000000004;1.1545826790381388
Russian Federation;Sunflower seed;kg/ha;1315.4;1417.9;1510.2;1446.8;1603.8;1827.7;1586.5;1623.9;1781.8;1828.3;1594.23;1.0048723605420737
Russian Federation;Tomatoes;kg/ha;23806.5;24120.0;27134.9;31348.3;35204.6;37098.4;36842.5;39676.8;33788.7;34769.1;32378.98;0.8788486123362964
Russian Federation;Unmanufactured tobacco;kg/ha;;;150.0;666.7;1200.0;1214.3;1562.1;627.3;846.2;1033.2;912.4749999999999;0.5841335381857755
Russian Federation;Wheat;kg/ha;2497.6;2388.3;2685.4;3125.4;2725.0;2701.6;2975.9;2724.4;3550.8;3173.8;2854.8199999999997;0.9593131489633387
Rwanda;Bananas;kg/ha;4402.0;4619.3;4708.3;7311.4;12441.3;11768.3;11353.4;11427.2;11515.1;11793.5;9133.98;0.8045149470643155
Rwanda;Barley;kg/ha;;;;;;;;;;;;
Rwanda;Cabbages;kg/ha;12714.5;12823.2;10596.3;12765.5;18449.8;16584.5;16423.6;14609.1;14360.2;14336.9;14366.359999999997;0.8747387905209575
Rwanda;Carrots and turnips;kg/ha;8867.2;8909.8;7894.0;5824.2;8360.7;13932.1;13285.5;14213.7;13316.9;10796.3;10540.039999999999;0.7933491400398931
Rwanda;Coffee, green;kg/ha;297.6;614.3;824.0;1073.1;1650.6;1347.5;1061.5;1068.5;479.6;1340.5;975.72;0.9191898257183232
Rwanda;Groundnuts, excluding shelled;kg/ha;370.0;417.3;432.0;454.9;537.4;445.4;454.1;455.2;450.5;456.0;447.2799999999999;0.9849812816560227
Rwanda;Maize (corn);kg/ha;1531.6;1531.3;1574.8;1379.3;1431.5;1461.0;1523.7;1521.6;1528.6;1595.1;1507.85;0.9895976898339567
Rwanda;Oranges;kg/ha;1824.2;1865.6;1883.4;1866.7;1872.0;1919.5;1886.5;1892.3;1899.4;1892.7;1880.2300000000002;0.9966763848396503
Rwanda;Potatoes;kg/ha;10541.4;9494.8;7071.8;9002.8;7683.8;9047.4;8216.0;8269.9;7582.9;7565.3;8447.609999999999;1.02819011684518
Rwanda;Rice;kg/ha;3059.4;3225.9;3306.7;3449.9;3474.1;3999.8;3938.1;4159.6;4187.9;4089.8;3689.12;0.9367766181661207
Rwanda;Seed cotton, unginned;kg/ha;;;;;;;;;;;;
Rwanda;Sorghum;kg/ha;1024.4;968.0;988.1;1055.5;1073.2;986.3;1006.3;1070.2;1085.6;1160.8;1041.8399999999997;1.0353174997515648
Rwanda;Soya beans;kg/ha;474.5;472.5;472.4;448.5;416.3;525.2;489.9;499.1;521.9;419.0;473.92999999999995;0.9674015105123493
Rwanda;Sugar cane;kg/ha;16386.6;15532.1;8506.3;12543.7;11572.8;13595.5;13437.7;13353.5;13213.1;15523.9;13366.52;0.9947029625605572
Rwanda;Sweet potatoes;kg/ha;6673.3;6664.2;6779.5;5844.6;6854.9;6784.5;7104.3;6903.2;7246.5;7368.6;6822.360000000001;0.9603141759216249
Rwanda;Tomatoes;kg/ha;13740.6;13057.0;11378.2;8599.7;13855.9;9855.1;7000.1;8604.9;7985.7;8488.7;10256.59;1.4652062113398379
Rwanda;Unmanufactured tobacco;kg/ha;1192.6;1176.4;1185.0;1168.7;1155.4;1140.8;1138.5;1124.7;1114.6;1104.5;1150.1200000000001;1.0102064119455425
Rwanda;Wheat;kg/ha;940.7;960.7;982.7;1015.7;1102.2;1185.3;1040.8;1039.3;1158.7;1255.5;1068.16;1.0262874711760186
Saint Kitts and Nevis;Cabbages;kg/ha;8666.7;6857.1;7165.9;7560.7;7452.4;7429.1;7310.9;7200.0;6560.0;6232.2;7243.5;0.9907808888098593
Saint Kitts and Nevis;Carrots and turnips;kg/ha;6363.6;10500.0;8420.3;7771.3;7687.7;7807.8;8029.8;8211.4;8314.7;8417.9;8152.45;1.0152743530349448
Saint Kitts and Nevis;Coconuts, in shell;kg/ha;5000.0;5000.0;4732.6;4779.0;4808.4;4787.6;4790.7;4808.8;4797.1;4783.0;4828.719999999999;1.007936209739704
Saint Kitts and Nevis;Groundnuts, excluding shelled;kg/ha;1602.6;1346.2;1545.9;1509.8;1585.0;1591.4;1577.6;1546.0;1547.0;1548.3;1539.98;0.9761536511156187
Saint Kitts and Nevis;Potatoes;kg/ha;23571.4;;;;;;;;;;23571.4;
Saint Kitts and Nevis;Seed cotton, unginned;kg/ha;308.1;318.7;318.5;318.3;311.1;303.8;308.2;315.8;315.6;315.3;313.34000000000003;1.0166774821544453
Saint Kitts and Nevis;Sugar cane;kg/ha;;;;;;;;;;;;
Saint Kitts and Nevis;Sweet potatoes;kg/ha;9266.7;5565.2;6377.1;6989.7;6825.1;6690.2;6323.6;5964.1;5745.1;5530.4;6527.719999999999;1.0322790815358338
Saint Kitts and Nevis;Tomatoes;kg/ha;10950.0;13823.5;12798.7;12168.3;12078.2;12067.7;12104.1;12046.0;12054.0;12062.1;12215.26;1.009183665039119
Saint Lucia;Bananas;kg/ha;45454.9;45437.5;45416.9;45406.7;45362.6;45327.7;30000.0;30000.0;30000.0;30072.0;39247.83;1.3082610000000001
Saint Lucia;Cabbages;kg/ha;7644.9;12687.6;17691.5;21500.0;21727.3;20111.1;25000.0;25000.0;25000.0;23600.0;19996.24;0.7998496
Saint Lucia;Carrots and turnips;kg/ha;23247.0;36277.4;49463.0;63333.3;70000.0;62500.0;10000.0;10000.0;10000.0;15000.0;34982.06999999999;3.4982069999999994
Saint Lucia;Cocoa beans;kg/ha;2052.5;2120.4;2171.5;2214.9;1561.5;833.6;300.0;300.0;300.0;300.0;1215.44;4.051466666666667
Saint Lucia;Coconuts, in shell;kg/ha;4950.0;5138.7;5160.3;5212.1;5258.7;5279.2;5443.8;5525.7;5590.6;5655.6;5321.469999999999;0.9775285646056062
Saint Lucia;Coffee, green;kg/ha;;;;;;;;;;;;
Saint Lucia;Maize (corn);kg/ha;;;;;;;;;;;;
Saint Lucia;Oranges;kg/ha;13041.1;17625.2;21278.5;24750.0;23846.2;24250.0;40000.0;40000.0;40000.0;43600.0;28839.1;0.7209774999999999
Saint Lucia;Sugar cane;kg/ha;;;;;;;;;;;;
Saint Lucia;Sweet potatoes;kg/ha;11248.8;15609.6;19706.4;23346.2;23085.7;23043.5;23000.0;23000.0;23000.0;23388.9;20842.91;0.9062134782608695
Saint Lucia;Tomatoes;kg/ha;26223.8;27274.0;28366.9;30000.0;31500.0;30555.6;20000.0;20000.0;20000.0;19833.3;25375.36;1.2687680000000001
Saint Vincent and the Grenadines;Apples;kg/ha;5144.8;5287.6;10585.7;17354.4;22825.0;22800.0;22727.3;22956.0;27327.8;30120.7;18712.93;0.8233679319584817
Saint Vincent and the Grenadines;Bananas;kg/ha;9868.1;9887.5;9844.0;9823.6;9808.6;9796.3;9815.3;9842.8;9837.3;9831.6;9835.51;1.002059030289446
Saint Vincent and the Grenadines;Carrots and turnips;kg/ha;8632.4;8597.0;8696.4;9052.6;8896.6;9033.3;9035.1;8970.6;9066.7;8851.9;8883.26;0.9831944306095117
Saint Vincent and the Grenadines;Cocoa beans;kg/ha;279.4;278.5;278.9;279.3;279.5;279.5;279.5;278.7;278.8;279.0;279.11;0.9986046511627907
Saint Vincent and the Grenadines;Coconuts, in shell;kg/ha;3746.3;3743.3;3746.1;3806.2;4027.7;3861.5;3823.4;3854.5;3869.3;3884.1;3836.2399999999993;1.0033582675105925
Saint Vincent and the Grenadines;Coffee, green;kg/ha;335.4;335.5;334.5;347.2;344.8;341.1;339.0;336.7;335.1;333.4;338.27000000000004;0.9978466076696166
Saint Vincent and the Grenadines;Groundnuts, excluding shelled;kg/ha;3434.8;3454.5;3440.5;3365.9;3344.3;3370.4;3376.8;3323.5;3361.1;3444.4;3391.62;1.0043887704335466
Saint Vincent and the Grenadines;Maize (corn);kg/ha;24485.7;24218.8;24742.9;28225.0;27837.8;28125.0;29241.4;14472.7;14222.2;14066.7;22963.82;0.7853187603876695
Saint Vincent and the Grenadines;Oranges;kg/ha;8287.4;17454.5;25205.7;30033.3;30333.3;29857.1;30454.5;27666.7;29200.0;27800.0;25629.25;0.8415587187443563
Saint Vincent and the Grenadines;Rice;kg/ha;;;;;;;;;;;;
Saint Vincent and the Grenadines;Seed cotton, unginned;kg/ha;;;;;;;;;;;;
Saint Vincent and the Grenadines;Sugar cane;kg/ha;;;;;;;;;;;;
Saint Vincent and the Grenadines;Sweet potatoes;kg/ha;1248.0;3880.3;6851.5;8978.7;8975.2;8960.6;8983.8;8962.7;8973.5;8708.3;7452.26;0.8295220285402615
Saint Vincent and the Grenadines;Unmanufactured tobacco;kg/ha;1553.8;1529.2;1583.1;1629.2;1594.2;1609.3;1681.6;1711.1;1668.4;1692.3;1625.2199999999998;0.9664724072312083
Samoa;Bananas;kg/ha;5067.7;5083.2;5607.0;6506.9;7752.0;9229.9;10689.5;7388.4;7698.7;7855.9;7287.920000000001;0.6817830581411667
Samoa;Cocoa beans;kg/ha;189.0;189.3;188.1;186.6;187.2;185.9;185.8;185.0;183.9;182.8;186.36;1.0030139935414424
Samoa;Coconuts, in shell;kg/ha;6573.1;3121.3;3121.3;4604.8;4091.9;3346.3;3346.3;3346.3;3346.3;3243.9;3814.15;1.139811134686071
Samoa;Coffee, green;kg/ha;291.5;295.6;297.9;299.6;303.3;305.6;310.3;300.6;299.7;297.7;300.18;0.967386400257815
Samoa;Sugar cane;kg/ha;11934.7;11941.2;11915.6;11906.8;11899.7;11888.8;11896.9;11911.2;11905.8;11900.4;11910.109999999999;1.0011103732905209
Samoa;Unmanufactured tobacco;kg/ha;4554.9;4820.8;5006.6;5219.3;5015.4;5156.4;5130.2;5100.6;5129.1;5120.0;5025.33;0.9795583018205918
Sao Tome and Principe;Bananas;kg/ha;16471.1;21964.5;24055.8;23529.6;23274.9;24266.7;25700.7;26876.9;27754.9;28632.9;24252.8;0.9436630130696829
Sao Tome and Principe;Cabbages;kg/ha;;;14879.3;15036.4;15106.3;15161.2;15251.9;15284.5;15361.3;15438.0;15189.8625;0.9959324739868475
Sao Tome and Principe;Carrots and turnips;kg/ha;;;7511.3;7476.6;6115.2;6984.5;6855.5;6638.9;6835.1;6788.4;6900.6875;1.0065914229450805
Sao Tome and Principe;Cocoa beans;kg/ha;105.9;106.7;104.1;101.4;99.4;97.0;96.6;96.4;94.8;93.1;99.53999999999999;1.0304347826086957
Sao Tome and Principe;Coconuts, in shell;kg/ha;5370.7;4137.0;3930.0;3995.0;3700.0;3704.5;4383.6;4514.9;4621.3;4727.8;4308.4800000000005;0.9828633999452505
Sao Tome and Principe;Coffee, green;kg/ha;63.0;53.4;59.4;60.3;56.7;53.6;58.4;57.7;58.1;58.0;57.86;0.9907534246575342
Sao Tome and Principe;Maize (corn);kg/ha;2065.0;2033.2;2012.5;2002.3;2002.4;2005.7;2003.5;2003.8;2004.3;2003.9;2013.6599999999999;1.005071125530322
Sao Tome and Principe;Oil palm fruit;kg/ha;10122.6;10268.6;10423.5;10785.4;11004.5;11324.7;12170.7;12797.5;14285.7;14072.1;11725.530000000002;0.9634228105203482
Saudi Arabia;Bananas;kg/ha;;;;;;;45155.6;50454.5;52093.0;53858.5;50390.4;1.115928035503902
Saudi Arabia;Barley;kg/ha;5889.0;6835.0;6676.0;6700.0;6655.6;6654.9;5373.9;5405.4;5498.7;6666.7;6235.5199999999995;1.1603342079309253
Saudi Arabia;Cabbages;kg/ha;11251.2;11500.5;11608.8;10078.4;14296.1;14634.5;19844.8;19736.1;19515.9;19397.1;15186.34;0.7652553817624769
Saudi Arabia;Carrots and turnips;kg/ha;16524.9;17601.1;16666.7;16667.0;16690.2;20207.6;17576.5;17753.6;18042.1;18058.7;17578.84;1.0001331323073421
Saudi Arabia;Coffee, green;kg/ha;;;;;;;;;;;;
Saudi Arabia;Grapes;kg/ha;11190.7;11157.8;10909.7;11758.2;11870.0;25557.0;27107.0;27108.3;23411.0;20965.8;18103.55;0.6678551665621426
Saudi Arabia;Groundnuts, excluding shelled;kg/ha;4079.4;4053.9;4078.3;4086.6;4073.4;4281.7;4145.0;4165.3;4196.5;4168.8;4132.889999999999;0.9970784077201447
